LSAT,UGPA,amerind,asian,black,hisp,mexican,other,puerto,white,gender,ZFYA
39,3.9,0,0,0,0,0,0,0,1,0,0.86
40,3.6,0,0,0,0,0,0,0,1,0,1.52
40,3.9,0,0,0,0,0,0,0,1,1,1.2
37,3.6,0,0,0,0,0,0,0,1,1,-0.4
39,3.5,0,0,0,0,0,0,0,1,0,0.46
42,3.2,0,0,0,0,0,0,0,1,0,-0.84
44,3.3,0,0,0,0,0,0,0,1,1,1.64
39,3.7,0,0,0,0,0,0,0,1,1,0.09
42,3.5,0,0,0,0,0,0,0,1,0,-0.72
36,3.8,0,0,0,0,0,0,0,1,0,-1.14
42,3.3,0,0,0,0,0,0,0,1,1,-0.64
43,3.3,0,0,0,0,0,0,0,1,0,1.13
41,3,0,1,0,0,0,0,0,0,0,-0.2
48,3.7,0,0,0,0,0,0,0,1,1,0.76
40,3.3,0,1,0,0,0,0,0,0,1,-0.94
48,3.5,0,0,0,0,0,0,0,1,1,1.94
40,3.6,0,0,0,0,0,0,0,1,1,-0.1
46,3.6,0,0,0,0,0,0,0,1,1,-0.03
40,3.6,0,0,0,0,0,0,0,1,0,0.86
41,4,0,0,0,0,0,0,0,1,1,1.22
40,3.8,0,0,0,0,0,0,0,1,0,0.29
41,3.6,0,0,0,0,0,0,0,1,0,0.12
42,3.3,0,0,0,0,0,0,0,1,1,1.2
43,3.7,0,0,0,0,0,0,0,1,0,2.5
38,3.7,0,0,0,0,0,0,0,1,1,0.24
35,3.9,0,0,0,0,0,0,0,1,1,-1.38
43,3.5,0,0,0,0,0,0,0,1,1,-0.35
40,3.1,0,0,0,0,0,0,0,1,0,0
44,3.3,0,0,0,0,0,0,0,1,1,-0.57
39,3.6,0,0,0,0,0,0,0,1,0,0.44
41,3.3,0,0,0,0,0,0,0,1,1,-0.79
48,3,0,0,0,0,0,0,0,1,1,1.57
44,3.4,0,0,0,0,0,0,0,1,0,-1.01
41,3.7,0,0,0,0,0,0,0,1,0,-1.65
42,3.7,0,0,0,0,0,0,0,1,1,1.1
44,3,0,0,0,0,0,0,0,1,0,-1.19
38,3.3,0,0,0,0,0,0,0,1,0,0.12
36,3.5,0,0,0,0,0,0,0,1,1,-0.25
41,3.9,0,0,0,0,0,0,0,1,0,0.95
40,3.8,0,0,0,0,0,0,0,1,0,1.13
43,3.9,0,0,0,0,0,0,0,1,1,-0.99
45,3.3,0,0,0,0,0,0,0,1,1,1.57
36,3.9,0,0,0,0,0,0,0,1,0,-0.67
38,4,0,0,0,0,0,0,0,1,0,-0.35
44,3.8,0,0,0,0,0,0,0,1,0,-0.55
42,3.3,0,0,0,0,0,0,0,1,1,0.09
40,3.7,0,0,0,0,0,0,0,1,1,-1.46
46,3.5,0,0,0,0,0,0,0,1,1,0.59
46,3.9,0,0,0,0,0,0,0,1,0,-0.94
36,3.4,0,0,0,0,0,0,0,1,1,-1.43
45,3,0,1,0,0,0,0,0,0,0,0.02
42,3.5,0,0,0,0,0,0,0,1,0,-1.01
39,3.5,0,0,0,0,0,0,0,1,0,-0.79
39,3.6,0,0,0,0,0,0,0,1,1,2.62
37,3.7,0,0,0,0,0,0,0,1,1,0.51
30,3.2,0,0,0,0,0,0,0,1,0,1.27
36,3.6,0,0,0,0,0,0,0,1,0,0.72
37,3.1,0,0,0,0,0,0,0,1,0,0.78
33,3.2,0,0,0,0,0,0,0,1,0,-0.04
31,3.8,0,0,0,0,0,0,0,1,0,-0.45
35,3.4,0,0,0,0,0,0,0,1,0,-0.11
36,3.4,0,0,0,0,0,0,0,1,0,-0.45
40,3,0,0,0,0,0,0,0,1,1,-0.17
34,3,0,0,0,0,0,0,0,1,1,-1.12
37,3.6,0,0,0,0,0,0,0,1,0,0.29
32,2.5,0,0,0,0,0,0,0,1,0,-0.78
31,3.3,0,0,0,0,0,0,0,1,0,0.38
36,3,0,0,0,0,0,0,0,1,0,-0.99
34,3.6,0,0,0,0,0,0,0,1,0,1.6
32,2.8,0,0,0,0,0,0,0,1,1,-0.38
40,3.5,0,0,0,0,0,0,0,1,1,1.05
34,3.4,0,0,0,0,0,0,0,1,1,0.51
32,3.4,0,0,0,0,0,0,0,1,1,-1.33
39,3.2,0,0,0,0,0,0,0,1,0,1.12
28,3.5,0,0,0,0,0,0,0,1,1,0.44
37,3.7,0,0,0,0,0,0,0,1,0,1.12
31,3.9,0,0,0,0,0,0,0,1,0,-0.66
37,3.2,0,0,0,0,0,0,0,1,1,-0.23
37,3.6,0,0,0,0,0,0,0,1,0,-0.51
26,3.1,0,0,0,0,0,0,0,1,1,-0.59
36,3.3,0,0,0,0,0,0,0,1,0,-1.4
37,3,0,0,0,0,0,0,0,1,0,-0.99
33,3.3,0,0,0,0,0,0,0,1,0,-0.59
39,2.4,0,0,0,0,0,0,0,1,0,0.51
33,2.9,0,0,0,0,0,0,0,1,1,-1.12
38,2.6,0,0,0,0,0,0,0,1,0,-0.11
33,3.1,0,0,0,0,0,0,0,1,0,0.08
37,3.2,0,0,0,0,0,0,0,1,1,1.36
28,3.5,0,0,0,0,0,0,0,1,1,-0.13
35,3.5,0,0,0,0,0,0,0,1,0,0.27
42,2.3,0,0,0,0,0,0,0,1,0,1.66
30,2.7,0,0,0,0,0,0,0,1,0,-1.05
36,2.8,0,0,0,0,0,0,0,1,0,-0.72
34,3.4,0,0,0,0,0,0,0,1,0,-0.09
36,3.1,0,0,0,0,0,0,0,1,0,0.15
23,3.9,0,0,0,0,0,0,0,1,1,0.44
33,3.6,0,0,0,0,0,0,0,1,0,1.27
33,3,0,0,0,0,0,0,0,1,0,-1.51
37,3.9,0,0,0,0,0,0,0,1,1,0.36
31,3.6,0,0,0,0,0,0,0,1,1,-1.32
40,3.2,0,0,0,0,0,0,0,1,1,1.19
34,3,0,0,0,0,0,0,0,1,1,0.6
41,3.3,0,0,0,0,0,0,0,1,0,0.55
33,2.9,0,0,0,0,0,0,0,1,1,-1.39
35,3,0,0,0,0,0,0,0,1,1,-0.42
42,2.4,0,0,0,0,0,0,0,1,0,1.55
31,3.1,0,0,0,0,0,0,0,1,1,0.74
34,3.5,0,0,0,0,0,0,0,1,0,0.72
32,2.5,0,0,0,0,0,0,0,1,0,0.39
39,3.3,0,0,0,0,0,0,0,1,0,1.01
38,3.6,0,0,0,0,0,0,0,1,1,0.41
34,3.2,0,0,0,0,0,0,0,1,0,0.6
32,2.9,0,0,0,0,0,0,0,1,0,-0.73
36,2.6,0,0,0,0,0,0,0,1,0,0.51
32,2.6,0,0,0,0,0,0,0,1,0,-0.37
32,2.8,0,0,0,0,0,0,0,1,1,-0.94
25,3.9,0,0,0,0,0,0,0,1,0,1.69
34,3.4,0,0,0,0,0,0,0,1,0,0.24
35,3.7,0,0,0,0,0,0,0,1,1,0.15
36,2.7,0,0,0,0,0,0,0,1,0,0.01
36,3.5,0,0,0,0,0,0,0,1,0,-1.05
34,3.5,0,0,0,0,0,0,0,1,1,1.24
37,3.2,0,0,0,0,0,0,0,1,0,0.91
29,3.3,0,0,0,0,0,0,0,1,1,-1.13
41,2.4,0,0,0,0,0,0,0,1,1,-1.41
31,2.8,0,0,0,0,0,0,0,1,0,0.44
38,2.7,0,0,0,0,0,0,0,1,0,0.55
32,2.7,0,0,0,0,0,0,0,1,0,0.84
33,3,0,0,0,0,0,0,0,1,0,-1.1
34,2.2,0,0,0,0,0,0,0,1,0,0.55
37,3,0,0,0,0,0,0,0,1,0,-0.27
38,3.5,0,0,0,0,0,0,0,1,1,0.13
24,3.3,0,0,0,0,0,0,0,1,1,-2.1
32,3.4,0,0,0,0,0,0,0,1,1,-0.08
35,2.2,0,0,0,0,0,0,0,1,0,-0.65
33,2.4,0,0,0,0,0,0,0,1,0,-0.99
45,2.9,0,0,0,0,0,0,0,1,0,1.35
41,3.8,0,0,0,0,0,0,0,1,0,0.99
38,3.7,0,0,0,0,0,0,0,1,1,-1.09
38,3.8,0,0,0,0,0,0,0,1,1,-0.41
45,2.8,0,0,0,0,0,0,0,1,0,0.68
40,3.8,0,0,0,0,0,0,0,1,0,0.68
40,3.8,0,0,0,0,0,0,0,1,0,-0.05
44,3.6,0,0,0,0,0,0,0,1,0,-0.12
34,3.3,0,0,0,0,0,0,0,1,1,-1.03
39,3.6,0,0,0,0,0,0,0,1,0,-1.03
40,3.9,0,0,0,0,0,0,0,1,0,1.66
37,2.9,0,1,0,0,0,0,0,0,1,-1.45
33,3.5,0,0,0,0,0,0,0,1,1,-0.12
41,3.3,0,0,0,0,0,0,0,1,0,0.92
40,3.8,0,0,0,0,0,0,0,1,0,0.99
45,3,0,0,0,0,0,0,0,1,0,0.31
39,3.4,0,0,0,0,0,0,0,1,1,0.31
40,3.4,0,0,0,0,0,0,0,1,1,-0.05
41,3.1,0,0,0,0,0,0,0,1,0,-1.76
39,3.4,0,0,0,0,0,0,0,1,0,-0.72
40,3.9,0,0,0,0,0,0,0,1,0,1.66
44,3,0,0,0,0,0,0,0,1,1,-0.72
44,3.8,0,0,0,0,0,0,0,1,0,1.3
40,3.4,0,0,0,0,0,0,0,1,0,-0.67
37,3.6,0,0,0,0,0,0,0,1,0,0.31
38,3.7,0,0,0,0,0,0,0,1,0,-0.72
41,3.1,0,0,0,0,0,0,0,1,0,-0.72
38,3.6,0,0,0,0,0,0,0,1,1,-1.45
44,2.9,0,0,0,0,0,0,0,1,1,1.3
38,3.5,0,0,0,0,0,0,0,1,0,0.72
47,2.7,0,0,0,0,0,0,0,1,0,-0.72
38,3.9,0,0,0,0,0,0,0,1,0,0.68
40,3.2,0,0,0,0,0,0,0,1,1,-1.09
41,3.1,0,0,0,0,0,0,0,1,1,0.26
40,3.3,0,0,0,0,0,0,0,1,0,-0.05
43,3.7,0,0,0,0,0,0,0,1,0,0.26
37,3.6,0,0,0,0,0,0,0,1,1,0.31
40,3.2,0,0,0,0,0,0,0,1,0,-0.72
44,3.3,0,0,0,0,0,0,0,1,1,1.3
39,3.6,0,0,0,0,0,0,0,1,0,0.62
34,3.9,0,0,0,0,0,0,0,1,0,-0.05
36,3.9,0,0,0,0,0,0,0,1,0,0.62
41,3.9,0,0,0,0,0,0,0,1,1,1.35
37,3.8,0,0,0,0,0,0,0,1,1,-0.67
40,3.3,0,0,0,0,0,0,0,1,1,-0.05
37,3.6,0,0,0,0,0,0,0,1,0,-0.72
37,3.6,0,0,0,0,0,0,0,1,1,-0.41
37,3.7,0,0,0,0,0,0,0,1,0,-1.03
46,3.3,0,0,0,0,0,0,0,1,0,1.35
37,3.9,0,0,0,0,0,0,0,1,0,1.04
38,3.6,0,0,0,0,0,0,0,1,0,-0.36
37,3.7,0,0,0,0,0,0,0,1,1,0.68
43,3.6,0,0,0,0,0,0,0,1,0,0.92
38,3.6,0,0,0,0,0,0,0,1,1,-0.72
30,3.8,0,0,0,0,0,0,0,1,1,0.63
34,3.2,0,0,0,0,0,0,0,1,1,0.26
37,3.5,0,0,0,0,0,0,0,1,0,0.68
41,3.8,0,0,0,0,0,0,0,1,0,-1.15
39,3.6,0,0,0,0,0,0,0,1,1,1.35
33,3.9,0,0,0,0,0,0,0,1,1,1.35
42,3.2,0,0,0,0,0,0,0,1,0,0.26
39,3.6,0,0,0,0,0,0,0,1,0,0.02
38,3.8,0,0,0,0,0,0,0,1,1,-1.03
41,3.1,0,0,0,0,0,0,0,1,0,-0.05
37,3.7,0,0,0,0,0,0,0,1,1,-0.79
40,3.5,0,0,0,0,0,0,0,1,1,-0.41
32,2.6,0,0,0,0,0,0,1,0,0,-2.04
45,2.9,0,0,0,0,0,0,0,1,0,0.31
39,3.6,0,0,0,0,0,1,0,0,0,1.3
34,3.5,0,0,0,1,0,0,0,0,1,-0.79
42,3,0,0,0,0,0,0,0,1,0,-0.79
38,3.6,0,0,0,0,0,0,0,1,0,0.26
37,3.3,0,0,0,0,0,0,0,1,1,-1.76
42,3.2,0,0,0,0,0,0,0,1,0,0.92
36,3.7,0,0,0,0,0,0,0,1,0,-0.79
34,3.7,0,0,0,0,0,0,0,1,1,-0.41
32,3.3,0,0,0,0,0,0,0,1,0,-1.04
41,3.6,0,0,0,0,0,0,0,1,0,-1.45
42,3.3,0,0,0,0,0,0,0,1,0,0.26
40,3.4,0,0,0,0,0,0,0,1,0,1.35
41,3.4,0,0,0,0,0,0,0,1,0,0.62
35,4,0,0,0,0,0,0,0,1,0,-0.41
30,2.7,0,0,1,0,0,0,0,0,1,-2.29
39,3.8,0,0,0,0,0,0,0,1,1,-1.09
33,4,0,0,0,0,0,0,0,1,1,1.3
39,3.6,0,0,0,0,0,0,0,1,0,0.99
39,3.6,0,1,0,0,0,0,0,0,0,1.35
39,3.3,0,0,0,0,0,0,0,1,0,1.06
43,3,0,0,0,0,0,0,0,1,0,0.31
37,3.8,0,0,0,0,0,0,0,1,1,0.26
37,3.8,0,0,0,0,0,0,0,1,0,0.02
39,4,0,0,0,0,0,0,0,1,1,0.99
41,3.4,0,0,0,0,0,0,0,1,1,0.26
41,3.3,0,0,0,0,0,0,0,1,1,0.99
27,3.3,0,0,0,1,0,0,0,0,1,-1.52
40,3.4,0,0,0,0,0,0,0,1,1,-0.05
41,3.4,0,0,0,0,0,0,0,1,1,1.66
26,3.6,0,0,1,0,0,0,0,0,1,-0.79
27,3.3,0,0,1,0,0,0,0,0,1,-1.76
40,3.6,0,0,0,0,0,0,0,1,0,0.99
41,3.6,0,0,0,0,0,0,0,1,1,1.3
37,3.9,0,0,0,0,0,0,0,1,0,-0.72
37,3.7,0,0,0,0,0,0,0,1,1,0.99
38,3.9,0,0,0,0,0,0,0,1,0,-0.05
47,2.8,0,0,0,0,0,0,0,1,1,1.66
35,3.4,0,1,0,0,0,0,0,0,1,0.55
30,2.7,0,0,1,0,0,0,0,0,1,-0.52
32,3.1,0,0,0,0,0,0,0,1,0,0.78
34,3,0,0,0,0,0,0,0,1,0,-1.85
24,2.8,0,0,0,0,0,1,0,0,1,-0.97
32,3.1,0,0,0,0,0,0,0,1,0,-1.35
41,2.9,0,0,0,0,0,0,0,1,1,0.38
30,2.7,0,0,0,0,0,0,0,1,0,-0.17
36,2.6,0,0,0,0,0,0,0,1,0,-0.97
35,2.9,0,0,0,0,0,0,0,1,0,0.8
38,3.5,0,0,0,0,0,1,0,0,0,0.64
33,3.9,0,0,0,0,0,0,0,1,1,1.56
41,1.8,0,0,0,0,0,0,0,1,0,0.21
36,2.8,0,0,0,0,0,0,0,1,1,1.07
36,2.8,0,0,0,0,0,0,0,1,0,-0.4
41,2.5,0,0,0,0,0,0,0,1,0,1.54
35,2.8,0,0,0,0,0,0,0,1,0,1.54
34,3,0,0,0,0,0,0,0,1,1,0.07
34,3.6,0,0,0,0,0,0,0,1,0,1.92
37,3.1,0,0,0,0,0,0,0,1,0,2.18
33,3,0,0,0,0,0,0,0,1,0,1.28
38,2.3,0,0,0,0,0,0,0,1,0,0.97
41,3,0,0,0,0,0,0,0,1,0,-0.24
34,3.7,0,0,0,0,0,0,0,1,1,0.8
35,3.4,0,0,0,0,0,0,0,1,1,-0.38
37,3.1,0,0,0,0,0,0,0,1,1,-0.07
38,3.1,0,0,0,0,0,0,0,1,0,2.04
38,3.2,0,1,0,0,0,0,0,0,0,0
34,2.4,0,1,0,0,0,0,0,0,0,-1.05
34,2.7,0,0,0,0,0,0,0,1,0,-0.52
35,2.9,0,0,0,0,0,0,0,1,0,0.35
30,2.9,0,1,0,0,0,0,0,0,0,-0.74
41,2.7,0,0,0,0,0,0,0,1,0,-1.92
37,3.1,0,0,0,0,0,0,0,1,0,0.31
34,2.9,0,0,0,0,0,0,0,1,1,0.05
30,2.8,0,0,0,0,0,0,0,1,1,-0.43
36,3,0,0,0,0,0,0,0,1,0,0.47
39,3,0,0,0,0,0,0,0,1,0,1.35
33,3,0,1,0,0,0,0,0,0,0,-1.28
32,3.1,0,0,0,0,0,0,0,1,0,0.16
33,3,0,0,0,0,0,0,0,1,1,-0.59
40,3.5,0,0,0,0,0,0,0,1,1,1.02
28,2.4,0,0,1,0,0,0,0,0,0,-0.97
37,2.6,0,0,0,0,0,0,0,1,0,-0.59
35,3.2,0,0,0,0,0,0,0,1,0,-0.67
32,2.9,0,0,0,0,0,1,0,0,0,0.5
34,3,0,0,0,0,0,0,0,1,0,-1.12
36,2.9,0,0,0,0,0,0,0,1,1,1.49
36,2.9,0,0,0,0,0,0,0,1,0,-0.81
41,3.1,0,1,0,0,0,0,0,0,0,-0.31
35,3.1,0,0,0,0,0,0,0,1,0,-0.52
31,3.1,0,0,0,0,0,0,0,1,1,-0.36
34,3,0,0,0,0,0,0,0,1,0,-0.45
39,3.3,0,0,0,0,0,0,0,1,1,-0.26
38,2.9,0,0,0,0,0,0,0,1,0,0
41,2.4,0,0,0,0,0,0,0,1,0,2.58
38,2.1,0,0,0,0,0,0,0,1,0,1.68
33,3.4,0,0,0,0,0,0,0,1,1,-0.07
37,2.7,0,0,0,0,0,0,0,1,0,-0.29
32,3.2,0,1,0,0,0,0,0,0,1,1.18
38,2.5,0,0,0,0,0,0,0,1,0,-0.36
32,2.5,0,0,1,0,0,0,0,0,0,-0.19
37,2.7,0,0,0,0,0,0,0,1,0,0.14
34,3,0,1,0,0,0,0,0,0,0,-0.83
39,2.5,0,0,0,0,0,0,0,1,0,-0.29
32,3,0,0,0,0,0,0,0,1,0,0.5
35,3.3,0,0,0,0,0,0,0,1,0,0.24
31,2.3,0,1,0,0,0,0,0,0,0,-0.62
33,2.4,0,0,0,0,0,0,0,1,0,1.59
36,2.5,0,0,0,0,0,0,0,1,0,0.85
35,2.9,0,0,0,0,0,0,0,1,0,-0.22
39,3.1,0,0,0,0,0,0,0,1,0,1.02
34,3.3,0,0,0,0,0,0,0,1,0,-0.1
31,2.4,0,0,1,0,0,0,0,0,1,-0.19
32,3,0,0,0,0,0,0,0,1,0,1.4
36,2.3,0,0,0,0,0,0,0,1,0,1.14
39,2.8,0,0,0,0,0,0,0,1,1,1.82
29,2.7,0,0,0,1,0,0,0,0,0,2.11
33,2.6,0,0,1,0,0,0,0,0,1,-1.35
39,2.3,0,0,0,0,0,0,0,1,1,-0.76
37,3,0,0,0,0,0,0,0,1,0,0.99
38,3.1,0,0,0,0,0,0,0,1,1,1.35
34,3,0,0,0,0,0,0,0,1,1,-0.4
36,3.1,0,0,0,0,0,0,0,1,0,1.26
32,3,0,0,0,0,0,0,0,1,1,0.85
30,2.8,0,0,0,1,0,0,0,0,1,-1.14
34,2,0,1,0,0,0,0,0,0,0,-1.12
34,3,0,0,0,0,0,0,0,1,0,0.19
38,2.9,0,0,0,0,0,0,0,1,0,2.37
35,3.1,0,0,0,0,0,0,0,1,0,-0.1
36,3,0,0,0,0,0,0,0,1,1,-0.62
37,2.9,0,0,0,0,0,0,0,1,1,-0.81
34,2.8,0,0,0,0,0,0,0,1,0,1.23
32,3.2,0,0,0,0,0,0,0,1,1,-0.76
37,2.8,0,1,0,0,0,0,0,0,0,1.09
31,3.2,0,0,0,0,0,0,0,1,0,0.5
28,3.1,0,0,0,0,0,0,0,1,0,1.37
35,3.1,0,0,0,0,0,0,0,1,0,0.5
36,3.1,0,0,0,0,0,0,0,1,1,0.14
30,3.1,0,0,1,0,0,0,0,0,0,0.97
28,3,0,1,0,0,0,0,0,0,1,-1.16
37,2.7,0,0,0,0,0,0,0,1,0,0.52
37,2.8,0,0,0,0,0,0,0,1,0,0.71
39,2.8,0,0,0,0,0,0,0,1,0,2.49
28,2.6,0,0,0,0,1,0,0,0,0,-0.64
29,2.7,0,0,0,0,0,1,0,0,1,-0.4
34,3,0,0,0,0,0,0,0,1,1,-0.07
31,2.6,0,1,0,0,0,0,0,0,0,-1.26
33,3,0,0,0,0,0,0,0,1,1,-0.45
34,2.9,0,0,0,0,0,0,0,1,0,-0.31
36,2.6,0,0,0,0,0,0,0,1,0,-0.55
36,3,0,0,0,0,0,0,0,1,0,-0.1
31,2.8,0,0,0,0,0,0,0,1,1,0.78
35,3,0,0,0,0,0,0,0,1,1,-0.05
32,3,0,0,0,0,0,0,0,1,0,-0.03
40,3.7,0,1,0,0,0,0,0,0,0,0.97
30,2.5,0,0,1,0,0,0,0,0,1,-1.14
37,2.9,0,0,0,0,0,0,0,1,0,-0.4
34,2.8,0,0,0,0,0,0,0,1,1,-0.24
37,3,0,0,0,0,0,0,0,1,0,-0.12
34,3.2,0,0,0,0,0,0,0,1,0,1.18
37,2.7,0,0,0,0,0,0,0,1,0,-0.07
40,2.9,0,0,0,0,0,0,0,1,1,2.13
35,3,0,0,0,0,0,0,0,1,0,0.69
34,3.1,0,0,0,0,0,0,0,1,1,-0.33
36,2.4,0,0,0,0,0,0,0,1,0,0.38
31,2.9,0,0,0,1,0,0,0,0,0,-1.38
33,2.8,0,0,0,0,0,0,0,1,1,0.21
34,3,0,0,0,0,0,0,0,1,0,-0.9
35,3,0,0,0,0,0,0,0,1,0,0.14
32,2.8,0,1,0,0,0,0,0,0,0,-0.55
45,2.8,0,0,0,0,0,0,0,1,0,-0.97
38,3.3,0,0,0,0,0,0,0,1,1,-1.14
37,2.9,0,0,0,0,0,0,0,1,0,-0.81
35,2.9,0,0,0,0,0,0,0,1,1,-0.95
34,2.5,0,0,0,0,0,0,0,1,0,0.12
35,3.1,0,0,0,0,0,0,0,1,1,-0.74
30,3,0,0,0,0,0,0,0,1,0,-0.69
33,3.4,0,0,0,0,0,0,0,1,0,-0.38
35,2.8,0,0,0,0,0,0,0,1,1,0.97
36,3.3,0,0,0,0,0,0,0,1,1,2.42
37,2.8,0,0,0,0,0,0,0,1,1,0.24
37,2.8,0,0,0,0,0,0,0,1,1,0.54
34,3.4,0,0,0,0,0,0,0,1,1,1.16
37,3.4,0,0,0,0,0,0,0,1,1,0.33
36,2.5,0,0,0,0,0,0,0,1,0,2.13
37,2.8,0,0,0,0,0,0,0,1,1,-0.86
36,3,0,0,0,0,0,0,0,1,0,2.39
35,2.6,0,0,0,0,0,0,0,1,0,-1.47
35,3,0,0,0,0,0,0,0,1,0,1.73
37,2.8,0,0,0,0,0,0,0,1,0,1.4
36,3.1,0,0,0,0,0,0,0,1,1,1.49
34,3.2,0,0,0,0,0,0,0,1,1,0.5
43,2.6,0,0,0,0,0,1,0,0,0,1.23
36,2.8,0,0,0,0,0,0,0,1,0,0
34,3.1,0,0,0,0,0,0,0,1,1,0.85
35,3,0,0,0,0,0,0,0,1,0,-1
30,2.5,0,0,1,0,0,0,0,0,0,-0.55
36,3.7,0,0,0,0,0,0,0,1,1,1.71
34,3,0,0,0,0,0,0,0,1,1,-0.55
37,3.1,0,0,0,0,0,0,0,1,0,-1.5
35,3.1,0,0,0,0,0,0,0,1,0,0.28
37,3.1,0,0,0,0,0,0,0,1,0,0.43
35,3,0,0,0,0,0,0,0,1,0,-0.69
34,2.7,0,0,0,0,0,0,0,1,0,-0.9
32,2.6,0,0,1,0,0,0,0,0,1,-1.02
34,2.5,0,0,0,0,0,0,0,1,1,1.3
32,3.1,0,0,0,0,0,0,0,1,1,0
36,2.8,0,0,0,0,0,0,0,1,1,-0.69
26,2.4,0,1,0,0,0,0,0,0,0,-0.43
35,3,0,0,0,0,0,0,0,1,0,-1.14
34,2.8,0,0,1,0,0,0,0,0,1,-0.14
34,3,0,0,0,0,0,0,0,1,1,-0.12
35,2.9,0,0,0,0,0,0,0,1,0,-1.14
41,3,0,0,0,0,0,0,0,1,0,-0.4
34,3,0,1,0,0,0,0,0,0,0,-0.81
38,3.1,0,0,0,0,0,0,0,1,0,0.19
35,2.8,0,0,0,0,0,0,0,1,0,-0.19
36,2.7,0,0,0,0,0,0,0,1,0,0.26
28,3.3,0,0,0,0,0,0,1,0,1,-0.48
36,2.9,0,0,0,0,0,0,0,1,1,0.28
35,3.3,0,0,0,0,0,0,0,1,1,0.14
33,3.1,0,1,0,0,0,0,0,0,0,0.61
36,2.9,0,0,0,0,0,0,0,1,0,-1.21
37,2.5,0,0,0,0,0,1,0,0,1,-0.43
39,2.6,0,0,0,0,0,0,0,1,0,0.83
28,3.3,0,0,1,0,0,0,0,0,1,-1.14
36,2.9,0,0,0,0,0,0,0,1,0,0.43
34,2.1,0,0,0,1,0,0,0,0,0,0.07
34,3,0,0,0,0,0,0,0,1,0,0.31
38,2.7,0,0,0,0,0,0,0,1,0,0.35
37,3.4,0,0,0,0,0,0,0,1,1,2.28
36,2.5,0,0,0,0,0,0,0,1,0,-0.12
29,2.9,0,1,0,0,0,0,0,0,0,-1.28
26,2.8,0,0,0,0,0,0,0,1,0,-0.38
37,3,0,0,0,0,0,0,0,1,0,0.47
37,2.7,0,0,0,0,0,0,0,1,0,0.14
42,3.3,0,0,0,0,0,0,0,1,1,0.59
34,2.9,0,0,0,0,0,0,0,1,0,-0.24
36,2.7,0,0,0,0,0,0,0,1,0,-0.52
40,2.3,0,0,0,0,1,0,0,0,1,1.21
36,2.9,0,0,0,0,0,0,0,1,0,0.45
36,3,0,0,0,0,0,0,0,1,1,-1.14
35,3.1,0,0,0,0,0,0,0,1,0,-0.81
37,3.3,0,0,0,0,0,0,0,1,1,0.95
29,2.5,0,0,1,0,0,0,0,0,1,-1.09
37,2.9,0,0,0,0,0,0,0,1,0,0.83
26,3,0,0,1,0,0,0,0,0,1,0.09
35,2.7,0,0,0,0,0,0,0,1,0,-0.29
38,2.9,0,0,0,0,0,0,0,1,0,-1.05
36,3,0,0,0,0,0,0,0,1,1,1.37
30,2.8,0,0,0,0,0,0,1,0,0,-1
37,2.8,0,0,0,0,0,0,0,1,0,1.21
34,2.8,0,1,0,0,0,0,0,0,1,-0.64
37,2.9,0,0,0,0,0,0,0,1,0,-0.69
36,2.8,0,0,0,0,0,0,0,1,0,-1.05
37,3,0,0,0,0,0,0,0,1,0,-0.24
34,2.9,0,0,0,0,0,0,0,1,0,-1.19
34,3.3,0,0,0,0,0,0,0,1,1,-0.07
33,3,0,0,0,0,0,0,0,1,0,-0.59
41,2.3,0,0,0,0,0,0,0,1,0,0.45
35,3.1,0,0,0,1,0,0,0,0,0,-0.67
36,3.1,0,0,0,0,0,0,0,1,0,1.02
34,3.2,0,0,0,0,0,0,0,1,1,-0.83
38,2.8,0,0,0,0,0,0,0,1,0,-0.03
33,3.5,0,0,0,0,0,0,0,1,1,0.88
32,3,0,0,0,0,0,0,0,1,1,0.38
35,3.1,0,0,0,0,0,0,0,1,1,-0.83
37,2.9,0,0,0,0,0,0,0,1,0,-0.81
39,3,0,0,0,0,0,0,0,1,1,0.38
33,3.2,0,0,0,0,0,0,0,1,1,1.4
28,2.7,0,0,0,1,0,0,0,0,1,-0.93
38,2.6,0,0,0,0,0,0,0,1,1,-0.29
36,3,0,0,0,0,0,0,0,1,1,0.12
34,3.4,0,0,0,0,0,0,0,1,1,2.11
35,3,0,0,0,0,0,0,0,1,1,-0.55
34,2,0,0,0,0,0,0,0,1,0,0.19
37,2.9,0,0,0,0,0,0,0,1,0,-0.36
36,2.8,0,0,0,0,0,0,0,1,0,0.71
34,3.5,0,0,0,0,0,0,0,1,0,0.12
37,2.5,0,0,0,0,0,0,0,1,0,0.09
36,2.8,0,0,0,0,0,0,0,1,0,-0.07
34,3.6,0,0,0,0,0,0,0,1,1,1.4
32,3,0,0,0,0,0,0,0,1,0,0.64
35,2.7,0,0,0,0,0,0,0,1,0,-0.95
36,3.5,0,0,0,0,0,0,0,1,1,1.61
29,2.9,0,0,0,0,0,1,0,0,1,-0.59
37,3.5,0,0,0,0,0,0,0,1,0,2.46
36,3.4,0,0,0,0,0,0,0,1,1,1.07
41,3.3,0,0,0,0,0,0,0,1,0,1.71
37,2.7,0,1,0,0,0,0,0,0,1,0.98
37,3.1,0,0,0,0,0,0,0,1,1,0.13
39,3.5,0,0,0,0,0,0,0,1,0,-0.92
30,2.9,0,0,0,0,1,0,0,0,1,-0.14
