ID,GBM_3,GBM_2,GBM_5,GBM_4,GBM_g4,GBM_g2,GBM_1,GBM_g3,GBM_g1,GBM_g5,XRT_1,DRF_1,DL_1,GLM_1
36840,0.99768,0.98951,0.98494,0.99234,0.99814,0.98429,0.99747,0.99293,0.9798,0.9973,0.98,0.98,0.96447,0.94107
34139,0.99136,0.98314,0.98052,0.98991,0.97956,0.9789,0.99638,0.97718,0.94616,0.99202,0.99293,0.98619,0.96773,0.9357
12792,0.99953,0.99944,0.99916,0.99982,0.99916,0.99883,0.99949,0.99892,0.9995,0.99959,1,1,0.99653,0.97987
32616,0.93775,0.98153,0.66486,0.96607,0.98049,0.92513,0.98237,0.91925,0.90812,0.99422,1,0.97583,0.9996,0.80703
26037,0.99309,0.99787,0.99669,0.99747,0.99668,0.99157,0.99924,0.99803,0.99334,0.9984,0.985,0.98793,0.99498,0.96417
4137,0.98322,0.96411,0.9534,0.99263,0.9822,0.94843,0.98332,0.98439,0.98673,0.96918,0.99049,0.9925,0.86273,0.85653
36325,0.99333,0.96845,0.97424,0.99372,0.9228,0.97514,0.98232,0.97721,0.97776,1,0.99778,0.98538,0.94468,0.89367
11087,0.99789,0.99839,0.99552,0.99615,0.99671,0.98784,0.99932,0.9987,0.99954,0.99961,1,0.98276,0.97955,0.95661
23592,0.98633,0.98348,0.99006,0.98682,0.9775,0.98696,0.99481,0.98366,0.98297,0.99664,0.94152,0.95102,0.96957,0.81211
37773,0.99897,0.99744,0.99677,0.99973,0.98658,0.99919,0.99345,0.99556,0.98248,0.98087,1,0.98987,0.97345,0.89234
11017,0.91666,0.9485,0.9347,0.95194,0.94376,0.95429,0.94642,0.94955,0.9766,0.94955,0.93846,0.93004,0.9175,0.83773
29034,0.92357,0.95481,0.91879,0.92931,0.92618,0.95046,0.91893,0.87555,0.86003,0.97079,0.998,0.9733,0.98505,0.95888
22434,0.93075,0.95311,0.92469,0.87984,0.92929,0.93681,0.93751,0.95438,0.95492,0.80477,0.97288,0.99989,0.91742,0.84165
13523,0.9631,0.99332,0.84655,0.98782,0.99444,0.98609,0.91721,0.93707,0.96371,0.96894,1,0.84311,0.8884,0.8741
28296,0.9998,0.99874,0.99206,0.99922,0.99148,0.99807,0.9977,0.99962,0.99333,0.99907,1,0.92,0.97554,0.86058
10244,0.89313,0.88919,0.93649,0.96896,0.97017,0.89561,0.98399,0.97885,0.84975,1,0.96615,0.87991,0.91301,0.77626
19139,0.99911,0.99958,0.99901,0.9999,0.99937,0.99846,0.99933,0.9995,0.99984,0.99948,1,1,0.99941,0.99157
14085,0.99771,0.99863,0.99782,0.99941,0.99551,0.99599,0.99987,0.9974,0.99904,0.99941,0.99995,0.99562,0.99671,0.96883
24039,0.9928,0.98904,0.98916,0.99586,0.99647,0.98552,0.99369,0.98413,0.9964,0.9974,0.99952,1,0.9922,0.96796
38255,0.99082,0.99283,0.99129,0.9963,0.98572,0.98702,0.99799,0.98857,0.99079,0.99641,1,0.99846,0.98773,0.95694
31279,0.9652,0.97175,0.97141,0.96114,0.98478,0.94434,0.96996,0.97013,0.97927,0.98993,0.99225,0.98354,0.96028,0.91626
39596,0.99877,0.99919,0.99847,0.9992,0.995,0.99841,0.99542,0.99821,0.99929,0.99914,0.99995,1,0.99558,0.96304
527,0.96414,0.994,0.95977,0.99896,0.94432,0.95811,0.97945,0.91897,0.85957,1,0.996,0.95872,0.94033,0.94582
31211,0.97008,0.99207,0.97512,0.98844,0.99537,0.94219,0.989,0.95796,0.92155,0.99893,0.99423,0.98504,0.96157,0.8846
17543,0.98567,0.98445,0.9938,0.97945,0.9807,0.9878,0.97752,0.96582,0.98316,0.99684,0.98492,0.99053,0.9814,0.94215
20124,0.9991,0.99298,0.99742,0.99966,0.99984,0.9971,0.99905,0.99875,0.99969,0.99702,1,0.98,0.99728,0.94761
4493,0.96002,0.96275,0.62589,0.99705,0.96539,0.93172,0.99222,0.93916,0.96809,0.99363,0.99523,0.99408,0.96069,0.89576
2103,0.92641,0.91497,0.90128,0.9316,0.88258,0.85064,0.92168,0.86176,0.87176,0.99101,0.96949,0.888,0.97721,0.8264
7707,0.99444,0.99704,0.99498,0.99231,0.96595,0.99212,0.99173,0.98884,0.99016,0.9925,0.99876,0.99546,0.9488,0.88828
11431,0.98846,0.99567,0.99148,0.99029,0.99034,0.98992,0.98693,0.99083,0.99114,0.99525,0.998,0.9903,0.95534,0.93425
10818,0.98406,0.9774,0.9805,0.9891,0.98014,0.98615,0.97677,0.98296,0.98233,0.98374,0.99494,0.99671,0.99033,0.89835
43765,0.9124,0.89268,0.90307,0.99378,0.74934,0.8531,0.98591,0.90961,0.88345,1,0.99,0.97219,0.89289,0.8409
24825,0.99889,0.9935,0.99522,0.99962,0.99565,0.98563,0.99987,0.99896,0.98962,1,0.99714,0.98967,0.97631,0.918
10489,0.93119,0.95831,0.94,0.94465,0.89955,0.95517,0.83948,0.95034,0.96642,0.9979,0.97186,0.8912,0.991,0.86649
4298,0.97491,0.93257,0.92878,0.97989,0.96933,0.91715,0.96251,0.95836,0.95971,0.99466,0.97658,0.92609,0.95454,0.80349
14033,0.9963,0.99657,0.99866,0.99132,0.99212,0.98942,0.98778,0.99207,0.99763,0.99134,0.98811,0.998,0.9562,0.94576
38275,0.99874,0.9994,0.99873,0.99932,0.99877,0.99612,0.9997,0.99777,0.99986,0.99997,1,1,0.99716,0.98047
22820,0.98877,0.99556,0.99656,0.99045,0.99019,0.9936,0.99641,0.99301,0.99716,0.98933,0.99738,0.98576,0.9912,0.96485
20828,0.93537,0.951,0.81179,0.96648,0.97647,0.90982,0.97845,0.95039,0.97961,0.99799,0.98143,0.97055,0.94464,0.89078
7835,0.97789,0.9892,0.98238,0.99317,0.99523,0.95998,0.98333,0.97705,0.9931,1,0.99444,0.98533,0.92356,0.90525
24912,0.99203,0.99115,0.99603,0.99994,0.9956,0.9869,0.99785,0.99069,0.99678,0.99786,0.99342,0.98244,0.98524,0.89094
29504,0.99766,0.99916,0.99715,0.99707,0.99971,0.99468,0.99888,0.99852,0.99959,0.99932,1,1,0.99878,0.99363
26824,0.97892,0.96161,0.93012,0.95022,0.99789,0.93906,0.99771,0.95811,0.99188,0.98678,0.99901,0.96679,0.74203,0.87968
36188,0.99865,0.99882,0.99865,0.9994,0.99754,0.99849,0.99999,0.9978,0.99939,0.99918,0.99709,1,0.99818,0.97934
36908,0.97691,0.98031,0.99158,0.95983,0.95218,0.96463,0.99503,0.97626,0.94326,0.97004,0.99056,0.98296,0.95545,0.92371
28509,0.95735,0.96259,0.96079,0.97016,0.93561,0.96377,0.9461,0.95907,0.95756,0.97073,0.97518,0.93978,0.97556,0.85248
24944,0.99777,0.99737,0.99511,0.99703,0.99611,0.9939,0.98839,0.99643,0.99256,0.99406,1,0.94975,0.98879,0.95894
8187,0.94717,0.99017,0.99124,0.95581,0.94833,0.98403,0.97605,0.9626,0.99604,0.99941,0.92,0.8,1,1
4805,0.92877,0.97042,0.97135,0.99505,0.92705,0.90724,0.98083,0.97889,0.97807,0.99399,1,0.86251,0.96982,0.78895
19427,0.99401,0.99339,0.99458,0.99524,0.99206,0.98916,0.99437,0.9945,0.98149,0.99673,0.9991,0.99359,0.99604,0.95683
36132,0.9993,0.99944,0.99959,0.99998,0.99957,0.99909,0.99962,0.99938,0.99967,0.99996,1,1,0.99752,0.97454
12816,0.98626,0.87994,0.80235,0.91817,0.8223,0.88211,0.806,0.91127,0.78489,0.73039,0.95825,0.83087,0.92035,0.77869
29734,0.99771,0.99516,0.99397,0.99218,0.99976,0.9943,0.99163,0.99405,0.97836,0.9974,0.99542,0.98953,0.95588,0.8873
41103,0.98397,0.98977,0.98648,0.97944,0.96343,0.98985,0.98203,0.99025,0.94434,0.98222,0.97495,0.95417,0.99877,0.93769
20305,0.99864,0.98619,0.98959,0.9904,0.96809,0.97562,0.99938,0.98284,0.98704,0.99656,0.98786,0.99,0.96922,0.96698
9918,0.99989,0.99184,0.98827,0.98998,0.97203,0.98752,0.99194,0.98747,0.98409,1,0.96125,0.98136,0.97457,0.92562
45234,0.95131,0.96567,0.9314,0.97171,0.94611,0.91174,0.953,0.9379,0.94948,0.97691,0.98548,0.97702,0.95516,0.78934
29328,0.99372,0.99431,0.98971,0.99275,0.99167,0.98829,0.99237,0.98659,0.99483,0.99869,0.9971,0.99883,0.98946,0.9418
4067,0.95744,0.97524,0.97759,0.94024,0.97556,0.9715,0.95905,0.97213,0.99042,0.99084,0.98089,0.96144,0.97567,0.87282
38651,0.99649,0.99759,0.99665,0.99984,0.99863,0.99642,0.99745,0.99749,0.99576,0.99919,1,1,0.99706,0.98726
37297,0.94774,0.94819,0.96422,0.98521,0.95362,0.92624,0.99525,0.93741,0.9475,0.98945,0.99765,0.95122,0.98082,0.88735
9562,0.91062,0.89852,0.96029,0.96547,0.88322,0.90912,0.95755,0.90274,0.99405,0.98937,1,0.87029,0.92842,0.79427
24662,0.93378,0.95432,0.93911,0.85257,0.95809,0.96844,0.93488,0.95272,0.97415,0.76723,0.968,0.87833,0.96987,0.91744
40220,0.99665,0.98775,0.96582,0.9843,0.96259,0.96789,0.99966,0.96289,0.99263,0.99878,0.99867,0.95333,0.94953,0.93341
10697,0.98242,0.98582,0.99001,0.98592,0.98644,0.98379,0.97375,0.98634,0.99334,0.97788,0.99517,0.97818,0.96624,0.93611
43009,0.9935,0.99426,0.99777,0.9935,0.99056,0.99712,0.99819,0.99476,0.99699,0.99951,0.99943,0.98,0.99315,0.90873
15140,0.98847,0.97264,0.9955,0.99628,0.99365,0.98063,0.99711,0.97208,0.99802,0.99732,0.98688,0.92476,0.93342,0.8383
11662,0.9785,0.97218,0.98074,0.96723,0.97689,0.96909,0.97643,0.97806,0.98874,0.9844,0.96691,0.97442,0.9214,0.90471
28052,0.99973,0.99979,0.99968,0.99975,0.99951,0.99927,0.99976,0.99958,0.99994,0.9999,1,1,0.99959,0.99614
30017,0.97097,0.97083,0.97603,0.98567,0.97549,0.95434,0.94817,0.97771,0.96665,0.98535,0.9972,0.97769,0.83865,0.91683
13480,0.96149,0.94519,0.93357,0.97976,0.9139,0.91563,0.9173,0.94648,0.96519,1,0.9673,0.99743,0.91704,0.87723
35650,0.93325,0.91993,0.96577,0.89546,0.97652,0.95466,0.93136,0.96955,0.98867,0.99447,0.9478,0.98738,0.86474,0.79464
31161,0.99939,0.99958,0.99924,0.99959,0.99965,0.99856,0.99909,0.99847,0.99944,0.99959,1,1,0.99908,0.98254
38384,0.98512,0.97912,0.97786,0.9691,0.98901,0.9737,0.97648,0.98147,0.97989,0.96561,0.98515,0.90449,0.98627,0.89293
23009,0.98887,0.95106,0.91033,0.95572,0.95594,0.92103,0.9729,0.94413,0.91299,0.98942,0.97913,0.95195,0.88633,0.83364
32099,0.95553,0.95241,0.96583,0.95583,0.94897,0.95188,0.92889,0.9407,0.95881,0.9547,0.9869,0.94232,0.96393,0.79928
39967,0.99957,0.99658,0.96545,0.9775,0.93831,0.96673,0.99621,0.95647,0.93638,0.98445,0.996,0.90832,0.97647,0.95774
13676,0.9988,0.99923,0.99912,0.99859,0.99959,0.99874,0.9992,0.99898,0.9997,0.99975,1,1,0.99462,0.96436
30122,0.79175,0.81899,0.80648,0.80346,0.67855,0.90591,0.86192,0.81435,0.66405,0.62198,0.92286,0.9758,0.75915,0.78998
48086,0.99968,0.99977,0.99972,0.99994,0.99971,0.99923,0.99998,0.99991,0.99964,0.99981,1,1,0.99917,0.98806
47352,0.88666,0.92739,0.9089,0.89784,0.9844,0.92428,0.9694,0.94399,0.99595,0.95776,0.99103,0.95842,0.8809,0.80893
16810,0.92114,0.98929,0.93774,0.99958,0.98468,0.91768,0.9886,0.98348,0.89008,1,0.99216,0.86598,0.9565,0.78548
13895,0.98681,0.98583,0.99131,0.9795,0.99523,0.98194,0.99069,0.98954,0.98588,0.97773,0.97919,0.96958,0.96335,0.88931
33111,0.99511,0.98079,0.97812,0.99285,0.98657,0.96563,0.99396,0.97743,0.96153,1,0.96982,0.94373,0.92777,0.92508
1536,0.93455,0.94225,0.9202,0.9656,0.92953,0.89856,0.97811,0.92597,0.89981,1,0.99928,0.94419,0.9156,0.87648
31336,0.88096,0.87671,0.92217,0.89632,0.8421,0.93504,0.89896,0.93161,0.89808,0.9142,0.96413,0.93357,0.96356,0.82546
9607,0.99895,0.99914,0.99886,0.99966,0.99978,0.9986,0.99943,0.9989,0.99993,0.99952,1,1,0.99689,0.96821
232,0.91074,0.95125,0.85336,0.96429,0.83814,0.84424,0.87589,0.87695,0.90184,0.88577,0.98,0.8878,0.99953,0.81544
35540,0.9952,0.9864,0.9854,0.97654,0.99547,0.99366,0.98814,0.99125,0.97311,0.98832,0.99762,0.9813,0.94863,0.90775
38852,0.99888,0.99965,0.99678,0.99515,0.9973,0.99246,0.99716,0.9957,0.99585,1,0.98,0.99,0.9817,0.98164
40065,0.91754,0.88671,0.90181,0.99158,0.84263,0.86757,0.99058,0.89668,0.85261,1,0.99928,0.92445,0.87937,0.85097
4810,0.93675,0.96086,0.93956,0.94501,0.82721,0.95539,0.92886,0.95589,0.96046,0.96921,0.97143,0.9579,0.98928,0.91877
30304,0.99902,0.99844,0.99794,0.99843,0.99677,0.99718,0.99149,0.99856,0.98917,0.99746,0.996,0.99636,0.97502,0.8769
4104,0.92904,0.88949,0.92576,0.97227,0.89013,0.85018,0.9778,0.93922,0.79723,1,0.97806,0.94198,0.90015,0.79189
23882,0.95098,0.96274,0.9685,0.9578,0.94616,0.96701,0.92986,0.9676,0.99017,0.93974,0.98419,0.99362,0.95159,0.90384
27528,0.99824,0.99481,0.99226,0.98847,0.99646,0.98864,0.99699,0.98932,0.99116,0.99953,1,0.98667,0.98113,0.94473
31827,0.84023,0.9418,0.94931,0.97089,0.80216,0.90296,0.95426,0.91207,0.93594,1,0.99216,0.84191,0.95302,0.77679
28727,0.93028,0.96838,0.93894,0.91209,0.98505,0.907,0.94971,0.90818,0.99949,1,0.98894,0.97504,0.94261,0.79304
46923,0.99586,0.97706,0.97454,0.97098,0.98839,0.94352,0.99476,0.99528,0.96577,0.99649,0.98,0.92192,0.94738,0.78429
34421,0.96144,0.93129,0.99203,0.99028,0.96752,0.92467,0.93746,0.95555,0.90897,0.97073,0.97925,0.97484,0.80891,0.85945
26772,0.99761,0.99893,0.99867,0.99859,0.99805,0.99576,0.99934,0.99788,0.99949,0.98979,0.99895,0.99483,0.99859,0.96305
9342,0.97785,0.99837,0.98644,0.98072,0.95869,0.98244,0.98814,0.98184,0.96219,0.99004,0.98476,0.94705,0.98795,0.94108
28477,0.99212,0.99665,0.99526,0.99481,0.98804,0.99001,0.98548,0.98818,0.99256,0.99392,0.99906,0.953,0.98908,0.95468
21009,0.99809,0.99823,0.99854,0.99734,0.9989,0.99834,0.99964,0.99819,0.99686,0.99811,1,0.97852,0.98878,0.93334
10089,0.956,0.95825,0.95386,0.93986,0.90656,0.95614,0.92087,0.94776,0.971,0.98149,0.99358,0.91711,0.91928,0.80017
23365,0.91163,0.97957,0.94704,0.99425,0.87569,0.91596,0.99836,0.96413,0.91035,1,0.97189,0.90497,0.99565,0.77655
15998,0.979,0.97679,0.9725,0.97628,0.98266,0.97232,0.99036,0.99123,0.98809,0.98567,1,0.99503,0.97694,0.90258
5193,0.97594,0.92045,0.97744,0.87397,0.83016,0.90251,0.86714,0.96894,0.80082,0.96573,0.99191,0.98165,0.83181,0.8966
18035,0.98222,0.95519,0.90808,0.93814,0.94888,0.89721,0.95878,0.88493,0.89069,1,0.97333,0.89558,0.89812,0.90536
7408,0.99779,0.99921,0.99937,0.99712,0.99828,0.99751,0.99971,0.99775,0.99898,0.99922,0.9976,0.98,0.99274,0.97368
6553,0.99979,0.99977,0.99997,0.99971,0.99989,0.99918,0.99992,0.99983,0.99987,0.99995,1,1,0.99952,0.99202
30056,0.98187,0.95046,0.96812,0.99625,0.93172,0.93268,0.98621,0.95014,0.86636,0.97684,0.97767,0.96557,0.86532,0.87274
22463,0.99324,0.99704,0.98959,0.98656,0.99273,0.98756,0.99168,0.98458,0.99638,0.99872,0.97405,0.99862,0.99728,0.92648
30575,0.99451,0.99322,0.99893,0.99683,0.98275,0.97947,0.99922,0.99074,0.98578,0.99854,1,0.89775,0.95062,0.83809
33364,0.99969,0.99956,0.99884,0.99945,0.99722,0.99848,0.99834,0.99808,0.9978,0.99784,0.9975,0.98,0.99708,0.96692
42447,0.9226,0.96635,0.67282,0.97929,0.97857,0.89154,0.98601,0.96811,0.94857,0.95328,0.99,0.9277,0.87846,0.83084
30498,0.9931,0.91825,0.99054,0.99072,0.99945,0.92706,0.98424,0.99478,0.9808,1,0.9907,0.82784,0.99337,0.79077
28311,0.96205,0.93807,0.93426,0.98881,0.93981,0.89566,0.91235,0.95173,0.96363,1,0.97502,0.96729,0.93074,0.8575
24607,0.99933,0.99957,0.9992,0.99823,0.9997,0.99857,0.99938,0.99887,0.99989,0.99986,1,1,0.99938,0.98152
8858,0.91688,0.94744,0.94643,0.87111,0.98001,0.93377,0.9182,0.94642,0.99708,0.8886,0.96507,0.81927,0.85701,0.79645
31298,0.95372,0.94366,0.94189,0.99957,0.90929,0.91295,0.99366,0.96297,0.95633,1,0.99439,0.98431,0.91604,0.8841
15365,0.99565,0.98026,0.99361,0.99744,0.92975,0.9909,0.9888,0.98495,0.97644,0.99747,0.96,0.99986,0.91035,0.94347
46932,0.9671,0.95265,0.97405,0.97507,0.93465,0.92951,0.98393,0.93985,0.96879,0.99027,0.98,0.99243,0.93082,0.8028
29474,0.93222,0.92771,0.92576,0.98405,0.99229,0.90262,0.95973,0.92762,0.87784,1,0.99444,0.96792,0.97497,0.82069
22762,0.96849,0.95832,0.9744,0.99682,0.95889,0.92102,0.89289,0.93432,0.99218,0.9921,0.97693,0.89944,0.91236,0.82622
39355,0.92988,0.95136,0.92411,0.98098,0.91252,0.89508,0.9515,0.93781,0.92655,1,0.98164,0.95724,0.95379,0.87123
24433,0.93048,0.97484,0.96547,0.98974,0.90319,0.89406,0.98614,0.97956,0.86932,0.98504,1,0.9849,0.9095,0.80064
39385,0.98786,0.98752,0.98765,0.97518,0.96258,0.98473,0.98913,0.98107,0.96665,0.99034,0.99532,0.98,0.92732,0.87459
23554,0.99721,0.99894,0.99905,0.99911,0.9962,0.99733,0.99869,0.99626,0.99772,0.99791,1,1,0.99748,0.97365
20679,0.99773,0.99949,0.9994,0.99998,0.99968,0.99821,0.99841,0.99799,0.99821,0.99973,1,1,0.98286,0.89894
22436,0.98313,0.99313,0.99991,0.99127,0.99816,0.98352,0.99744,0.98857,0.99306,0.99009,0.96308,0.93978,0.91815,0.91041
33937,0.93469,0.93183,0.99451,0.97467,0.94315,0.89799,0.98912,0.926,0.90623,1,0.99928,0.91993,0.95228,0.88614
10027,0.91218,0.91302,0.9038,0.85377,0.95113,0.92408,0.87679,0.93132,0.90053,0.92612,0.93707,0.9764,0.84495,0.79866
4783,0.91934,0.9053,0.94918,0.97373,0.87877,0.90961,0.95531,0.94857,0.96472,0.99145,0.96152,0.91844,0.96926,0.81626
36012,0.88707,0.95481,0.81009,0.90798,0.99646,0.99688,0.95733,0.99785,0.97468,0.88791,0.98,0.989,0.96579,0.88628
4173,0.99993,0.99944,0.99944,0.99953,0.99893,0.99861,0.99965,0.99951,0.99739,0.9997,1,0.98,0.99788,0.99328
42776,0.98123,0.98312,0.97745,0.99845,0.94255,0.94509,0.9544,0.98382,0.96471,1,0.99621,0.97186,0.98253,0.89991
21608,0.91585,0.90958,0.92831,0.9742,0.92783,0.88359,0.96276,0.94025,0.88189,1,0.98977,0.88935,0.93312,0.797
3305,0.99869,0.99346,0.99057,0.99316,0.98797,0.98689,0.99854,0.98994,0.9864,0.99826,1,0.97975,0.90135,0.91822
6969,0.99538,0.99782,0.99657,0.99786,0.99244,0.9912,0.99738,0.99496,0.99769,0.99925,0.99883,0.99854,0.99566,0.97556
34701,0.93709,0.95827,0.9408,0.9227,0.93662,0.93371,0.97108,0.92089,0.89112,0.97223,0.9871,0.9275,0.97877,0.88063
22908,0.98732,0.96867,0.97605,0.98763,0.92153,0.95954,0.99888,0.97693,0.98851,1,0.98824,0.96803,0.935,0.93544
47582,0.96723,0.96732,0.99029,0.98474,0.98226,0.95549,0.97641,0.97201,0.92302,0.97426,0.99906,0.97342,0.99795,0.88787
42503,0.94405,0.93137,0.92676,0.95297,0.89582,0.93984,0.8683,0.95036,0.90399,0.94011,0.9824,0.94278,0.92941,0.80824
1641,0.99946,0.99959,0.99908,0.99973,0.99565,0.99889,0.99783,0.9989,0.9969,0.9989,1,0.995,0.99521,0.97151
18219,0.91947,0.9425,0.96248,0.99945,0.92787,0.91804,0.99156,0.94725,0.90028,1,1,0.89179,0.90189,0.79365
46640,0.99694,0.99711,0.99547,0.99798,0.9953,0.9958,0.9955,0.9964,0.9993,0.99873,0.99973,0.99,0.98291,0.9493
48801,0.9971,0.99629,0.99662,0.99835,0.98973,0.99565,0.99579,0.99391,0.99626,0.9984,1,1,0.97881,0.9463
44333,0.99789,0.999,0.99893,0.99807,0.99788,0.99707,0.99885,0.9958,0.99869,0.99939,1,1,0.99648,0.97299
18712,0.92737,0.93486,0.95743,0.9814,0.85533,0.90771,0.94359,0.95251,0.94882,0.98885,0.97057,0.98939,0.96799,0.83067
17728,0.95993,0.91063,0.95189,0.99398,0.9902,0.90292,0.93466,0.91344,0.97296,1,0.99897,0.97676,0.9753,0.84956
47195,0.99875,0.99923,0.99869,0.9992,0.99943,0.9966,0.99893,0.9996,0.99723,0.99989,1,1,0.99986,0.98158
12771,0.95202,0.84539,0.98189,0.98354,0.90576,0.9087,0.98061,0.91322,0.90566,0.97456,0.99111,0.88748,0.84558,0.77777
23587,0.91928,0.97938,0.98288,0.98746,0.91636,0.94595,0.98688,0.97104,0.97246,0.9732,0.98879,0.86268,0.93177,0.79427
16402,0.95626,0.94475,0.96502,0.97371,0.99413,0.92965,0.96992,0.94589,0.9598,0.97493,0.98419,0.92226,0.90148,0.77642
7634,0.81983,0.93904,0.96274,0.97063,0.96231,0.93813,0.98016,0.98803,0.94714,0.95284,0.98311,0.88974,0.99988,0.77677
725,0.98295,0.98127,0.97761,0.98329,0.98917,0.97394,0.99566,0.97421,0.98825,0.98636,0.99867,0.96099,0.97338,0.87734
45092,0.99887,0.99946,0.99799,0.9996,0.98423,0.99821,0.99781,0.99915,0.99695,0.99863,0.98235,0.976,0.99954,0.98638
6313,0.95649,0.95654,0.95763,0.95421,0.94851,0.95706,0.91192,0.95578,0.96841,0.98306,0.92454,0.90063,0.98808,0.85781
844,0.98948,0.99433,0.99343,0.99718,0.98806,0.99277,0.99285,0.98412,0.98128,0.99741,0.99882,1,0.99883,0.98958
19824,0.99832,0.9892,0.94931,0.98889,0.96486,0.99193,0.9993,0.99287,0.99604,0.99742,0.94,0.81492,0.99055,0.7997
1324,0.98015,0.97595,0.98326,0.98446,0.97312,0.97363,0.99488,0.97916,0.97106,0.98351,0.9947,0.97903,0.98208,0.84442
21125,0.99902,0.99949,0.99935,0.99934,0.99745,0.99836,0.99962,0.99839,0.9993,0.99978,1,1,0.99949,0.99489
28873,0.99414,0.99309,0.99282,0.99331,0.99558,0.99351,0.99651,0.98848,0.99022,0.99985,0.99714,0.9222,0.99556,0.90444
4968,0.98391,0.91119,0.94584,0.85641,0.93502,0.90052,0.93758,0.93127,0.86335,0.98446,0.99685,0.95609,0.86062,0.84271
5443,0.88773,0.87696,0.82624,0.88324,0.87334,0.87615,0.8387,0.88838,0.91618,0.88902,0.94176,0.67657,0.86984,0.78168
39673,0.99537,0.99784,0.99789,0.99629,0.98506,0.99371,0.99862,0.9946,0.99093,0.99154,0.99846,0.95289,0.99596,0.95692
47440,0.9359,0.90339,0.91029,0.99813,0.8066,0.87097,0.98975,0.90355,0.95496,1,0.97575,0.95232,0.91133,0.87339
26012,0.93706,0.97386,0.96366,0.97525,0.95052,0.98327,0.9509,0.9936,0.9599,1,1,0.98302,0.97293,0.87282
13667,0.94734,0.97616,0.91757,0.99792,0.97053,0.97959,0.96948,0.96036,0.89913,1,0.99817,0.93014,0.96491,0.95333
24581,0.99773,0.99865,0.99781,0.99949,0.99956,0.99607,0.99934,0.99756,0.99985,0.99954,1,0.99667,0.9976,0.96953
41912,0.99323,0.99283,0.99577,0.99821,0.99239,0.9926,0.9966,0.99485,0.99161,0.99728,1,0.99935,0.98744,0.94184
14093,0.83294,0.93356,0.9541,0.97548,0.85368,0.90236,0.95564,0.91539,0.85209,0.98968,0.98846,0.88587,0.96658,0.78179
28130,0.93099,0.93876,0.93506,0.92753,0.95948,0.95584,0.91822,0.9165,0.89052,0.9981,0.99316,0.89151,0.88012,0.83358
26891,0.92337,0.92947,0.93253,0.9732,0.93012,0.92702,0.97014,0.98797,0.89471,0.986,0.97708,0.93961,0.96743,0.82174
15453,0.91731,0.95254,0.88854,0.99313,0.97414,0.99849,0.99614,0.96475,0.9895,0.97896,0.94857,0.80297,0.99754,0.81572
33149,0.93806,0.96221,0.88622,0.98852,0.97745,0.91497,0.9986,0.92401,0.93424,0.96034,0.98563,0.92863,0.87892,0.90397
12719,0.99578,0.9943,0.99866,0.99145,0.97778,0.98939,0.9984,0.99234,0.99665,0.99181,0.96,0.96006,0.97441,0.93399
21717,0.94178,0.92388,0.94939,0.90198,0.97671,0.95943,0.95555,0.96086,0.93631,0.88256,0.97209,0.83995,0.91061,0.84139
21845,0.92683,0.94183,0.98897,0.97989,0.95582,0.90242,0.98551,0.96548,0.95183,1,0.99891,0.75404,0.93666,0.78883
11272,0.99285,0.99218,0.99086,0.99369,0.983,0.98902,0.99255,0.99017,0.99441,0.99367,0.98334,0.99314,0.909,0.86534
12301,0.99109,0.996,0.9949,0.99027,0.99665,0.98871,0.99894,0.99603,0.99901,0.99824,1,0.99973,0.99016,0.9382
10666,0.97896,0.99842,0.98744,0.99133,0.94038,0.9835,0.99406,0.97997,0.93079,1,1,0.96212,0.98851,0.95853
38387,0.994,0.99838,0.89989,0.98224,0.99816,0.994,0.99721,0.99755,0.99842,1,1,1,0.95583,0.97453
40284,0.99957,0.98322,0.98391,0.99992,0.98283,0.97732,0.98783,0.99503,0.98182,1,1,0.99685,0.96583,0.88849
11693,0.90643,0.9135,0.84436,0.85917,0.76314,0.86905,0.91617,0.84102,0.85913,0.90197,0.96,0.88877,0.98058,0.87604
9122,0.95768,0.95283,0.96438,0.94051,0.94478,0.95542,0.95844,0.93618,0.95289,0.95152,0.96877,0.97077,0.98495,0.93393
8920,0.99703,0.99758,0.9971,0.99388,0.99068,0.99344,0.99667,0.99273,0.99982,0.99109,0.98,0.92857,0.98267,0.90815
42614,0.99936,0.99953,0.99924,0.99965,0.99965,0.99845,0.99965,0.9987,0.99986,0.99966,1,1,0.99917,0.97853
24761,0.97858,0.97741,0.95198,0.96972,0.98629,0.96211,0.9949,0.95883,0.96354,0.9479,0.96958,0.85522,0.91346,0.78999
26959,0.99866,0.9904,0.9983,0.9919,0.99005,0.9862,0.99609,0.99327,0.99417,1,0.99714,0.99491,0.97615,0.94811
28332,0.98821,0.98943,0.98003,0.98183,0.97984,0.98263,0.98605,0.97937,0.99967,0.99329,0.99889,0.98713,0.9393,0.87818
34869,0.89047,0.86341,0.94287,0.93126,0.95476,0.8965,0.9626,0.86497,0.89544,0.99074,0.96147,0.91498,0.82553,0.87126
18668,0.96412,0.95961,0.95716,0.96252,0.92071,0.92573,0.96219,0.99692,0.96925,0.98367,0.9992,0.96862,0.87315,0.78901
22539,0.98731,0.98385,0.97475,0.98174,0.97111,0.98134,0.96531,0.95077,0.97233,0.99324,0.99862,0.96167,0.94049,0.83059
23414,0.99945,0.99951,0.9991,0.9996,0.99838,0.99863,0.9991,0.9988,0.99835,0.99873,1,1,0.99957,0.99502
