ID,SE_1,GBM_1,XRT_1,DRF_1,DL_1,GLM_1,SE_2,GBM_2,XRT_2,DRF_2,DL_2,GLM_2,SE_3,GBM_3,DL_3,XRT_3,DRF_3,GLM_3,SE_4,GBM_4,XRT_4,DRF_4,DL_4,GLM_4
21383,0.95531,0.99378,0.97541,0.95776,0.84861,0.8228,0.97353,0.9601,0.99769,0.9577,0.93411,0.85117,0.91787,0.90581,0.73274,0.96903,0.86045,0.83369,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
21979,0.98581,0.98524,1,0.99235,0.95796,0.94418,0.9658,0.94177,0.99083,0.94236,0.82481,0.89659,0.90054,0.8897,0.65425,0.96948,0.85821,0.8718,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
43821,0.92213,0.93827,1,0.94557,0.99073,0.83305,0.94193,0.93666,0.99718,0.98222,0.81937,0.85062,0.97322,0.99251,0.96196,0.92498,0.99861,0.83215,0.99803,0.99278,1,0.84492,0.95611,0.85302
12260,0.99201,0.98969,0.99507,0.98228,0.88214,0.77697,0.95475,0.93522,0.98161,0.98786,0.88956,0.84666,0.93648,0.96776,0.68389,0.95523,0.81944,0.83122,0.97811,0.98285,1,0.78753,0.92437,0.85694
17257,0.99976,0.99956,1,0.99638,0.99643,0.86913,0.99966,0.9996,1,0.99947,0.97661,0.88383,0.99673,0.99846,0.9862,0.98638,0.98452,0.94283,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
14918,0.98707,0.98922,0.96,0.96,0.96727,0.79449,0.97479,0.97723,0.97917,0.88,0.96066,0.88002,0.95269,0.95592,0.87507,0.95841,0.88817,0.83125,0.99803,0.99278,1,0.84492,0.95611,0.85302
44987,0.96215,0.95793,0.98444,0.96635,0.99733,0.8568,0.97553,0.94202,0.99672,0.87038,0.95349,0.87218,0.92988,0.99101,0.70664,0.96425,0.77739,0.84691,0.96458,0.96612,1,0.74429,0.90433,0.86145
9285,0.92077,0.93135,0.94981,0.8949,0.98264,0.92608,0.90769,0.88224,0.9886,0.85746,0.63572,0.88116,0.91202,0.92991,0.58108,0.94021,0.78648,0.86447,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
36728,0.97327,0.97938,0.9881,0.95549,0.97271,0.81328,0.94483,0.9063,0.99284,0.99523,0.98028,0.84883,0.96029,0.99461,0.82616,0.97517,0.9238,0.83165,0.98702,0.99281,1,0.81527,0.94332,0.85409
2565,0.95401,0.97061,0.99048,0.95565,0.74813,0.77659,0.95837,0.94301,0.99339,0.94664,0.95189,0.85336,0.91369,0.90071,0.73325,0.96699,0.83944,0.83473,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
31150,0.99928,0.99999,1,1,0.99885,0.91797,0.99965,0.99912,1,1,0.99809,0.96981,0.99816,0.99929,0.9941,1,0.99976,0.96209,0.9999,0.99921,1,0.99987,0.99919,0.95881
29077,0.99166,0.99378,0.99883,0.97622,0.98517,0.88258,0.99661,0.9937,0.99842,0.9974,0.95443,0.87096,0.97682,0.98681,0.90985,0.97778,0.9318,0.85467,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
12806,0.93045,0.92945,0.9793,0.91873,0.85417,0.89357,0.93108,0.93133,0.99128,0.93058,0.85298,0.8885,0.91202,0.92991,0.58108,0.94021,0.78648,0.86447,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
39860,0.99683,0.99629,1,0.99859,0.99939,0.9833,0.99539,0.99581,1,0.99756,0.99084,0.94753,0.98924,0.9938,0.97878,0.99862,0.99886,0.93117,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
48062,0.86723,0.86899,0.88136,0.87582,0.89876,0.8333,0.96723,0.95949,0.98407,0.95845,0.98192,0.94864,0.99399,0.98401,0.99176,0.96584,0.97153,0.93313,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
9214,0.97288,0.97336,1,0.98,0.99798,0.96434,0.96724,0.94228,0.98438,0.98,0.81272,0.89503,0.95932,0.96407,0.81772,0.95564,0.99626,0.88281,0.95124,0.9768,1,0.78094,0.77764,0.87452
1237,0.97989,0.96862,0.99889,0.9977,0.82395,0.88861,0.97006,0.95968,1,0.99714,0.84684,0.88747,0.92372,0.96993,0.63257,0.90836,0.63158,0.8654,0.97414,0.94856,0.90956,0.79309,0.83368,0.89115
4221,0.9983,0.99895,0.99875,0.99928,0.99971,0.96495,0.99887,0.99859,1,0.99977,0.99826,0.96369,0.99837,0.99914,0.99209,0.99976,0.9994,0.95586,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
47902,0.99349,0.98568,1,0.99849,0.92836,0.93996,0.92459,0.88883,0.98823,0.96444,0.92297,0.84436,0.91014,0.90516,0.73912,0.96026,0.81172,0.83036,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
47536,0.99579,0.99712,0.97968,0.98284,0.99445,0.89584,0.99528,0.99412,0.98448,0.91281,0.99629,0.94768,0.99383,0.99652,0.98236,0.98048,0.93748,0.93846,0.99707,0.99779,0.97305,0.94479,0.98519,0.93144
41794,0.99475,0.99317,0.99,0.98255,0.98759,0.90129,0.99201,0.98926,0.99724,0.98458,0.97919,0.88699,0.96445,0.98028,0.97578,0.90785,0.79251,0.90812,0.98647,0.98476,0.98487,0.97624,0.99541,0.90924
47022,0.95497,0.96052,0.97917,0.95218,0.85922,0.84324,0.96411,0.95011,0.9962,0.95196,0.92651,0.85183,0.91787,0.90581,0.73274,0.96903,0.86045,0.83369,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
38529,0.97982,0.97116,0.9874,0.97867,0.9879,0.91569,0.99717,0.9872,0.98333,0.9959,0.97212,0.93664,0.99954,0.95797,0.84851,0.98236,0.98917,0.91963,0.97039,0.9057,0.97477,0.89754,0.89664,0.90008
40541,0.9867,0.96408,0.94074,0.91628,0.80191,0.79441,0.90769,0.88224,0.9886,0.85746,0.63572,0.88116,0.91202,0.92991,0.58108,0.94021,0.78648,0.86447,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
8864,0.99971,0.99943,1,1,0.99989,0.98352,0.9998,0.99968,1,1,0.99972,0.98628,0.99941,0.99972,0.9992,1,1,0.98376,0.99951,0.99579,0.99884,0.99987,0.99863,0.97449
37053,0.98738,0.99029,0.97818,0.95,0.99555,0.83907,0.97027,0.9527,1,0.9763,0.95742,0.83056,0.95042,0.89006,0.94635,0.94738,0.9864,0.84349,0.98632,0.97643,0.97306,0.94543,0.95716,0.86752
1925,0.93917,0.93472,0.98221,0.9006,0.85307,0.86161,0.91986,0.91112,0.9892,0.92426,0.84341,0.85698,0.91971,0.88557,0.75644,0.94905,0.80551,0.84134,0.91392,0.9771,0.86022,0.77039,0.79659,0.88593
43263,0.9464,0.94243,0.96,0.884,0.94096,0.88945,0.93442,0.87281,1,0.865,0.93737,0.87715,0.90659,0.90516,0.73738,0.95761,0.78777,0.83106,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
35744,0.89143,0.87587,0.96069,0.92827,0.85626,0.86774,0.87824,0.83555,0.99132,0.87345,0.76791,0.85957,0.90163,0.86197,0.72628,0.9339,0.76906,0.84256,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
46891,0.955,0.83143,0.99538,0.95111,0.95627,0.77826,0.90938,0.87557,0.9831,0.97038,0.77913,0.84558,0.96737,0.99473,0.72098,0.9734,0.95556,0.87692,0.99461,0.98319,0.99593,0.83325,0.95945,0.87957
25857,0.99634,0.99333,1,0.99983,0.98895,0.92864,0.99486,0.99707,0.94792,0.93919,0.99601,0.93072,0.98201,0.9941,0.96598,0.94681,0.9493,0.91344,0.91378,0.9093,0.90531,0.82361,0.95617,0.91847
13603,0.99128,0.94031,0.98,0.98,0.76744,0.82753,0.98564,0.98971,1,0.92,0.96509,0.91308,0.98966,0.94243,0.79078,0.98344,0.94619,0.83085,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
29152,0.9921,0.98997,0.99795,0.99342,0.98159,0.87657,0.99989,0.99782,0.99755,0.99557,0.99372,0.91977,0.98291,0.98909,0.96035,0.99451,0.99196,0.90633,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
27312,0.97266,0.90484,0.96,0.98,0.86895,0.79953,0.99086,0.98416,0.99852,0.99173,0.84859,0.90448,0.96215,0.96019,0.71527,0.93363,0.87625,0.88697,0.97414,0.94856,0.90956,0.79309,0.83368,0.89115
27160,0.96994,0.93932,0.92,0.92333,0.80892,0.91027,0.98565,0.98344,0.97917,0.945,0.89621,0.8939,0.88602,0.8454,0.86969,0.92623,0.84704,0.82885,0.98791,0.99515,0.97814,0.97563,0.91321,0.85778
16472,0.99697,0.99726,0.99875,0.99071,0.95154,0.91836,0.99503,0.98927,1,0.99949,0.95213,0.91975,0.9934,0.99021,0.94719,0.99705,0.98379,0.90546,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
38389,0.97399,0.96988,0.98493,0.95021,0.92761,0.90137,0.96785,0.96795,0.97716,0.92249,0.96255,0.91914,0.94517,0.94124,0.81327,0.86063,0.73818,0.89074,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
33503,0.91283,0.91067,0.96268,0.89423,0.84506,0.88109,0.89786,0.86348,0.97354,0.88469,0.70814,0.86672,0.90617,0.89811,0.66828,0.93343,0.78442,0.85086,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
18636,0.99114,0.98499,0.97087,0.98139,0.88889,0.88671,0.97832,0.96912,0.97917,0.99333,0.94521,0.92844,0.9997,0.99184,0.94033,0.99444,0.98008,0.91948,0.97039,0.9057,0.97477,0.89754,0.89664,0.90008
690,0.99997,0.99888,1,0.98222,0.91297,0.84182,0.99675,0.99395,1,1,0.97366,0.93045,0.99883,0.99693,0.96677,1,0.99754,0.91663,0.97414,0.94856,0.90956,0.79309,0.83368,0.89115
1585,0.96569,0.96655,0.97622,0.98555,0.98797,0.97177,0.95743,0.96416,0.97917,0.92901,0.95944,0.97042,0.83503,0.70707,0.97375,0.99845,0.9346,0.95229,0.88218,0.84582,0.8533,0.81228,0.99113,0.97535
32441,0.95476,0.96992,0.95178,0.97352,0.97461,0.92622,0.95355,0.93643,0.99479,0.96,0.97669,0.93034,0.84195,0.80269,0.88736,0.89894,0.73585,0.90004,0.88218,0.84582,0.8533,0.81228,0.99113,0.97535
11565,0.99952,0.99925,1,1,0.99989,0.97431,0.9997,0.9995,1,1,0.99903,0.96704,0.99902,0.99964,0.99343,1,0.99991,0.95833,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
24005,0.98428,0.92921,0.98564,0.87722,0.85847,0.85865,0.94205,0.89993,1,0.98771,0.98262,0.94098,0.96862,0.9913,0.90948,0.94681,0.99294,0.93097,0.97075,0.99579,0.96657,0.87614,0.91629,0.94049
37943,0.9996,0.99939,1,1,0.99999,0.97288,0.9994,0.99953,0.99954,1,0.99934,0.97425,0.99882,0.99951,0.99709,1,0.99916,0.96955,0.9938,0.99856,0.99162,0.98553,0.99253,0.95525
16466,0.97214,0.96412,0.99721,0.99895,0.99526,0.93476,0.95251,0.94863,0.97147,0.95783,0.94379,0.93049,0.9522,0.96219,0.80119,0.95117,0.86466,0.90856,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
17915,0.99529,0.99187,1,0.98364,0.99919,0.98808,0.96519,0.94348,0.97679,0.96848,0.84571,0.89651,0.93238,0.95425,0.66236,0.95143,0.84583,0.87724,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
38618,0.99403,0.99085,0.99326,0.91705,0.86614,0.84013,0.94418,0.92501,0.97488,0.99667,0.83268,0.91645,0.99529,0.99926,0.9604,0.99938,0.98737,0.90383,0.94359,0.97856,1,0.75494,0.76001,0.87924
36867,0.94426,0.94797,0.94576,0.89,0.95462,0.8664,0.95799,0.95099,1,0.87714,0.95364,0.94927,0.78416,0.81771,0.83525,0.89362,0.7153,0.92551,0.8912,0.86653,0.81888,0.62689,0.99409,0.97872
6342,0.99707,0.99718,0.98,0.94,0.9956,0.91911,0.99712,0.99582,1,0.98,0.89775,0.88377,0.91305,0.89845,0.65552,0.9468,0.81098,0.85268,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
23430,0.99811,0.99894,0.99875,0.9999,0.99883,0.95084,0.99887,0.99859,1,0.99977,0.99826,0.96369,0.99837,0.99914,0.99209,0.99976,0.9994,0.95586,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
34909,0.99229,0.98474,0.99554,0.97793,0.96648,0.83515,0.98318,0.97171,0.85186,0.82508,0.95652,0.85674,0.94083,0.92985,0.95601,0.97663,0.83403,0.86347,0.89411,0.88316,0.917,0.88606,0.93217,0.89173
26253,0.994,0.9945,0.98,0.885,0.99042,0.93518,0.99362,0.99736,1,0.94,0.948,0.88878,0.97211,0.97908,0.96335,0.99304,0.99911,0.89435,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
43184,0.90498,0.90317,0.98735,0.90931,0.8123,0.81325,0.90735,0.87058,0.99166,0.88539,0.93478,0.86732,0.91019,0.89405,0.71558,0.93582,0.78261,0.8441,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
31885,0.99923,0.99867,1,1,1,1,0.99909,0.99785,1,1,1,1,0.90916,0.939,0.64485,0.89829,0.80528,0.83014,0.96458,0.96612,1,0.74429,0.90433,0.86145
45416,0.99868,0.99868,1,0.99846,0.99984,0.97888,0.99903,0.99813,1,1,0.9997,0.97871,0.9994,0.99987,0.99779,0.99957,0.99962,0.9756,0.99988,0.9997,1,0.99983,0.998,0.97143
27367,0.99959,0.99776,0.98032,0.98809,0.99788,0.88159,0.99722,0.99485,1,0.97813,0.99759,0.94582,0.99425,0.99657,0.98196,0.98883,0.97905,0.93636,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
38205,0.9992,0.99864,1,1,0.99979,0.96865,0.99941,0.99894,1,1,0.99588,0.95499,0.99771,0.99846,0.98745,0.99912,0.99893,0.94437,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
10070,0.80893,0.85291,0.89428,0.82531,0.83262,0.79408,0.90488,0.91414,0.90339,0.79032,0.95541,0.91589,0.9348,0.94091,0.84164,0.90452,0.769,0.8951,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
4014,0.99952,0.99961,1,1,0.99885,0.93202,0.99939,0.99872,1,1,0.9993,0.97242,0.99941,0.99975,0.99577,0.99983,0.99991,0.967,0.9972,0.99721,0.99766,0.99363,0.99833,0.96214
45205,0.93821,0.9562,0.93459,0.91018,0.87043,0.8108,0.92528,0.91386,0.98016,0.86928,0.83282,0.91745,0.90018,0.89305,0.64225,0.9566,0.80604,0.89143,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
5099,0.9622,0.92801,0.98389,0.989,0.99435,0.78867,0.98107,0.94901,0.98082,0.96484,0.67292,0.83521,0.96507,0.96235,0.78118,0.99468,0.97979,0.85618,0.99461,0.98319,0.99593,0.83325,0.95945,0.87957
25448,0.99169,0.98706,0.99897,0.98362,0.98533,0.93227,0.99413,0.99405,1,0.98,0.98801,0.95234,0.97639,0.98331,0.98953,0.9933,0.98689,0.93479,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
33947,0.98938,0.98727,0.99742,0.97863,0.96949,0.82891,0.99367,0.98659,0.99284,0.99933,0.9372,0.84557,0.94612,0.92184,0.93109,0.99162,0.96047,0.83206,0.96835,0.96523,0.99399,0.98006,0.94959,0.87165
20749,0.9989,0.99933,1,0.9999,0.99797,0.94404,0.99919,0.99886,1,0.99818,0.99758,0.96304,0.9979,0.9998,0.99036,0.99298,0.98643,0.95326,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
40796,0.99976,0.99954,1,1,0.99997,0.99072,0.99985,0.99969,1,1,0.99966,0.97697,0.99958,0.99974,0.9968,1,0.99996,0.97163,0.9972,0.99721,0.99766,0.99363,0.99833,0.96214
16728,0.93311,0.91042,0.97226,0.89631,0.89301,0.9096,0.92794,0.89642,0.98439,0.89111,0.83104,0.89982,0.90054,0.8897,0.65425,0.96948,0.85821,0.8718,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
29479,0.96413,0.97085,0.96879,0.95889,0.85549,0.87333,0.97815,0.96306,0.99656,0.9778,0.90048,0.87492,0.92773,0.92826,0.72375,0.97074,0.90641,0.8482,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
4483,0.99872,0.99829,1,0.9999,0.99985,0.97412,0.99887,0.99859,1,0.99977,0.99826,0.96369,0.99837,0.99914,0.99209,0.99976,0.9994,0.95586,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
897,0.99515,0.99497,1,0.96,0.98974,0.81209,0.99102,0.98906,1,0.98,0.89711,0.87145,0.89653,0.95869,0.57018,0.96338,0.79285,0.86166,0.95124,0.9768,1,0.78094,0.77764,0.87452
3022,0.98352,0.99063,0.97852,0.98564,0.96406,0.94965,0.98783,0.98069,0.99939,0.99935,0.95603,0.94452,0.84459,0.85384,0.86267,0.85004,0.59636,0.92078,0.88218,0.84582,0.8533,0.81228,0.99113,0.97535
46333,0.96174,0.95994,0.97884,0.95451,0.96715,0.93375,0.96657,0.96851,0.99921,0.97826,0.98781,0.92757,0.88417,0.87212,0.81039,0.96732,0.99824,0.89521,0.87334,0.84916,0.87489,0.80459,0.95882,0.95157
9155,0.9734,0.9529,0.98365,0.91895,0.85746,0.83359,0.93744,0.91691,0.98397,0.88504,0.90607,0.85516,0.89802,0.91041,0.599,0.95955,0.8814,0.83606,0.97698,0.99777,1,0.75427,0.83934,0.86739
13070,0.95444,0.95242,0.98146,0.96345,0.91065,0.86257,0.95634,0.92601,0.99329,0.95937,0.78659,0.87736,0.92923,0.98009,0.57772,0.95072,0.86527,0.85701,0.97644,0.99792,1,0.8355,0.81627,0.87012
24804,0.99061,0.98504,0.99842,0.99746,0.95972,0.81363,0.99671,0.99767,0.99797,0.99963,0.98037,0.88478,0.98601,0.9921,0.92291,0.99698,0.99141,0.86878,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
18820,0.99672,0.99526,1,1,0.99965,0.97812,0.99813,0.99882,0.95833,0.99,0.99932,0.97433,0.99379,0.99646,0.99694,0.95957,0.9375,0.96561,0.94663,0.93162,0.93386,0.90656,0.99564,0.96851
11707,0.97138,0.95031,0.96,0.96698,0.90126,0.7764,0.9539,0.9581,0.96332,0.999,0.97288,0.8813,0.98627,0.98765,0.93773,0.97539,0.98492,0.86249,0.98969,0.99227,0.99931,0.99965,0.96222,0.88435
34960,0.99905,0.99915,1,1,0.99969,0.99362,0.99951,0.99932,1,1,0.99836,0.96204,0.99837,0.99914,0.99209,0.99976,0.9994,0.95586,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
1831,0.93062,0.90471,0.98498,0.94563,0.89584,0.87899,0.92381,0.9139,0.99128,0.92751,0.87271,0.89968,0.91409,0.97717,0.61813,0.92685,0.66492,0.87515,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
39435,0.98521,0.98226,0.98916,0.97267,0.99501,0.9226,0.97841,0.96122,0.98276,0.87558,0.85107,0.90126,0.95882,0.99075,0.76029,0.92312,0.7432,0.8838,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
20012,0.92683,0.93236,0.97916,0.88283,0.97206,0.84575,0.89725,0.83892,1,0.93069,0.77844,0.87104,0.95994,0.97286,0.71791,0.92812,0.74016,0.85198,0.95097,0.98542,1,0.79701,0.76055,0.87764
23369,0.87786,0.89647,0.97706,0.87563,0.80167,0.78662,0.85049,0.84194,0.98449,0.85423,0.99001,0.83315,0.92771,0.93107,0.85556,0.93904,0.84741,0.82991,0.99803,0.99278,1,0.84492,0.95611,0.85302
25216,0.97184,0.97079,0.97111,0.93973,0.91336,0.84325,0.90532,0.88815,0.96354,0.89047,0.84832,0.85538,0.91124,0.95525,0.60664,0.95556,0.86976,0.83727,0.97698,0.99777,1,0.75427,0.83934,0.86739
20333,0.98325,0.97442,0.99893,0.87083,0.98626,0.89233,0.98668,0.98081,0.99903,0.97001,0.97069,0.87397,0.95703,0.97834,0.91327,0.97911,0.98375,0.86368,0.90759,0.88651,0.95749,0.95207,0.93742,0.86261
38425,0.94634,0.94345,0.98702,0.87561,0.93857,0.79527,0.95197,0.93685,0.95474,0.95148,0.96109,0.8492,0.94745,0.93425,0.86685,0.96689,0.85662,0.8329,0.99001,0.99583,0.98533,0.98177,0.98579,0.89513
45667,0.99706,0.9964,1,0.99968,0.99998,0.97471,0.99811,0.99805,1,0.99949,0.99776,0.96555,0.99775,0.99891,0.99344,1,0.99967,0.95847,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
20134,0.99933,0.99912,1,1,0.99989,0.97644,0.99961,0.99926,1,1,0.99563,0.9545,0.99771,0.99846,0.98745,0.99912,0.99893,0.94437,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
20251,0.96494,0.96115,0.96863,0.89118,0.89506,0.85126,0.97647,0.98376,0.99832,0.99667,0.93818,0.94335,0.93441,0.92865,0.92053,0.91855,0.85887,0.91827,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
18396,0.99938,0.99883,1,1,0.99992,0.98963,0.99996,0.99913,1,1,0.99979,0.98964,0.99933,0.99937,0.99891,1,1,0.98823,0.99953,0.99883,1,0.99965,0.99794,0.97866
46358,0.99778,0.99876,0.98,0.94,0.99981,0.89505,0.99799,0.99707,1,0.98,0.90541,0.87078,0.91059,0.92504,0.58376,0.96629,0.81535,0.86654,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
7756,0.99708,0.99594,1,0.99975,0.99852,0.95837,0.99654,0.99695,0.99905,0.99198,0.99208,0.95106,0.99065,0.99609,0.9809,0.98778,0.97822,0.93466,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
27896,0.9936,0.99535,0.98228,0.99366,0.87461,0.86681,0.92526,0.89398,0.99136,0.91417,0.80978,0.831,0.90737,0.91251,0.62856,0.95055,0.84188,0.83065,0.97811,0.98285,1,0.78753,0.92437,0.85694
38591,0.9664,0.96397,0.95955,0.9965,0.99808,0.96104,0.95302,0.95821,0.97035,0.99344,0.98573,0.94953,0.93494,0.94939,0.97093,0.9035,0.84735,0.93453,0.91319,0.89591,0.85019,0.83278,0.99849,0.96376
34667,0.99575,0.99993,0.98,0.99588,0.99921,0.99279,0.98568,0.97908,0.99653,0.98556,0.99676,0.92518,0.98372,0.99081,0.7243,0.99809,0.99824,0.90025,0.99115,0.99218,0.99329,0.98346,0.9893,0.94208
17146,0.99771,0.9982,1,0.97819,0.99996,0.97432,0.9978,0.99628,0.99954,0.99485,0.9991,0.97494,0.9986,0.99916,0.99748,0.99894,0.99538,0.97173,0.99604,0.99813,1,0.9995,0.99313,0.9609
47990,0.95741,0.95983,1,0.9965,0.91552,0.94651,0.88926,0.85224,0.99132,0.87163,0.80617,0.85791,0.92125,0.89322,0.73414,0.94612,0.8535,0.84108,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
3057,0.97329,0.95543,0.99167,0.86933,0.97105,0.80375,0.99067,0.99228,0.99613,0.97475,0.98393,0.90145,0.98928,0.99301,0.95998,0.9742,0.95875,0.90422,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
21023,0.99272,0.99016,1,0.844,0.9259,0.82424,0.9911,0.99131,0.97917,0.85032,0.93312,0.83171,0.96751,0.98136,0.78768,0.99329,0.96372,0.86754,0.95124,0.9768,1,0.78094,0.77764,0.87452
5012,0.99946,0.99915,1,1,0.9955,0.94396,0.99955,0.99926,1,1,0.99982,0.95898,0.99412,0.99724,0.98856,1,0.97789,0.94665,0.99804,0.9996,1,0.99925,0.97666,0.91994
15356,0.99666,0.99766,1,0.99885,0.99443,0.95959,0.99985,0.99744,0.97917,0.99662,0.97981,0.9448,0.97874,0.97974,0.96475,0.99577,0.9896,0.92662,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
42383,0.99784,0.99795,1,0.99968,0.99954,0.96981,0.99825,0.99745,1,0.99658,0.99707,0.95469,0.99812,0.99979,0.98643,0.99851,0.99916,0.94605,0.99664,0.99808,0.99681,0.99557,0.99771,0.93928
5223,0.99528,0.9951,1,0.92,1,1,0.99307,0.99103,0.95833,0.96,1,1,0.8959,0.92252,0.59336,0.94265,0.7061,0.83219,0.97811,0.98285,1,0.78753,0.92437,0.85694
24705,0.98922,0.98446,0.98,0.931,0.99786,0.95102,0.9964,0.99164,1,0.98,0.99888,0.98709,0.99719,0.99128,0.99775,1,0.97959,0.9829,0.99987,0.99911,1,1,0.99923,0.97461
7631,0.99917,0.99733,0.996,0.98331,0.99102,0.90796,0.99963,0.99904,1,1,0.99878,0.95833,0.9996,0.9971,0.99724,0.97872,0.9506,0.97388,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
2858,0.93253,0.9275,0.9793,0.93056,0.84053,0.88963,0.89815,0.88741,0.98541,0.9152,0.89134,0.88825,0.89775,0.88957,0.58717,0.93684,0.79129,0.86242,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
11602,0.99348,0.98374,0.98413,0.99899,0.99266,0.94272,0.9928,0.97759,0.96528,0.96333,0.94095,0.94298,0.99288,0.96493,0.80467,0.99595,0.99586,0.92612,0.97039,0.9057,0.97477,0.89754,0.89664,0.90008
32082,0.97481,0.95041,0.99321,0.96302,0.93722,0.8351,0.96211,0.96819,0.98484,0.94913,0.86278,0.88379,0.96331,0.97301,0.69403,0.95847,0.86598,0.8606,0.97698,0.99777,1,0.75427,0.83934,0.86739
39894,0.94505,0.92509,0.98713,0.86844,0.80323,0.7912,0.90453,0.87634,0.99406,0.88279,0.82593,0.8858,0.89775,0.88957,0.58717,0.93684,0.79129,0.86242,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
43102,0.99975,0.99947,1,0.99882,0.97308,0.96977,0.99953,0.99947,1,0.97778,0.83795,0.96348,0.99487,0.9994,0.92895,0.99742,0.99722,0.95513,0.96724,0.98565,0.91327,0.89404,0.96796,0.92515
32770,0.99902,0.98042,0.98,0.946,0.93175,0.90054,0.98779,0.96738,0.97917,0.95667,0.92984,0.90162,0.99987,0.99239,0.93276,1,0.9485,0.89099,0.97644,0.99792,1,0.8355,0.81627,0.87012
31947,0.95754,0.92282,0.98,0.97359,0.94974,0.80543,0.93031,0.88346,0.98658,0.82268,0.7662,0.8922,0.92432,0.95444,0.62252,0.94615,0.82719,0.87507,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
3544,0.9431,0.94696,0.97712,0.91984,0.96678,0.84001,0.90849,0.90144,0.95834,0.86276,0.96116,0.9016,0.92057,0.9376,0.95531,0.99665,0.98326,0.88032,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
31801,0.99794,0.99671,1,0.9999,0.99943,0.96916,0.99853,0.9984,0.9993,0.99017,0.99727,0.96332,0.9997,0.99973,0.98937,0.9937,0.98289,0.95191,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
20667,0.97441,0.96568,0.97424,0.99625,0.96594,0.91071,0.99009,0.98497,0.99817,0.96274,0.98407,0.92547,0.97793,0.99224,0.94338,0.89301,0.85982,0.89813,0.94049,0.92674,0.9716,0.92892,0.96709,0.9399
19061,0.9577,0.95351,0.95807,0.93031,0.85903,0.84669,0.922,0.88598,0.97917,0.87675,0.94901,0.86608,0.95988,0.96601,0.80557,0.91489,0.81998,0.8466,0.99878,0.92395,0.94383,0.85708,0.84928,0.89292
38137,0.9948,0.99206,1,0.99143,0.99109,0.92324,0.99934,0.99979,0.99873,0.99832,0.99705,0.93709,0.99109,0.98911,0.97494,0.99681,0.99976,0.92333,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
