ID,GBM_2,GBM_5,GBM_3,GBM_4,GBM_grid_4,GBM_grid_2,GBM_grid_3,GBM_1,GBM_grid_1,GBM_grid_5,XRT_1,DRF_1,DL_1,GLM_1
4541,0.9968,0.98558,0.99241,0.95025,0.98766,0.9744,0.98491,0.98387,0.97964,0.99077,0.99677,0.84253,0.96842,0.93954
8662,0.99947,0.99961,0.99914,0.99812,0.99972,0.99932,0.99892,0.99796,0.99907,0.99921,1,1,0.99753,0.98731
36667,0.99758,0.99718,0.99771,0.9985,0.99499,0.99864,0.99621,0.99937,0.99884,0.99999,1,0.98,0.99501,0.96617
48144,0.95799,0.92461,0.85506,0.94019,0.9354,0.9316,0.91217,0.96887,0.9246,0.93011,0.95901,0.91627,0.95944,0.90464
13653,0.92865,0.92841,0.92613,0.91245,0.96267,0.95265,0.92921,0.85572,0.90346,0.87074,0.99128,0.85199,0.92325,0.9354
9190,0.90703,0.92934,0.91277,0.92557,0.92853,0.94418,0.96473,0.93525,0.94972,0.97996,0.95408,0.87203,0.92974,0.92466
37960,0.99751,0.99967,0.99887,0.99294,0.99622,0.99912,0.99955,0.99706,0.9975,0.99877,0.99993,0.99973,0.99764,0.99095
16693,0.9918,0.99265,0.99036,0.98916,0.99362,0.99204,0.99392,0.99475,0.98221,0.99209,0.99441,0.98012,0.99508,0.97425
9392,0.99809,0.99706,0.99821,0.99692,0.99902,0.998,0.99665,0.99657,0.99707,0.99956,1,0.9792,0.99125,0.94372
173,0.97128,0.87114,0.88549,0.97987,0.90608,0.96689,0.93238,0.93065,0.95242,0.86477,0.91745,0.95684,0.83589,0.91515
24099,0.9736,0.96878,0.98069,0.98002,0.97521,0.98779,0.92501,0.97045,0.96156,0.97126,0.98667,0.95282,0.98532,0.91204
6718,0.99995,0.99482,0.98516,0.99152,0.99751,0.98957,0.99476,0.99751,0.98967,0.99713,1,0.97421,0.95834,0.94391
18721,0.96383,0.9413,0.9261,0.92733,0.89453,0.96394,0.95027,0.93799,0.99266,0.98663,0.95672,0.97951,0.97644,0.96648
222,0.9904,0.99209,0.99064,0.99125,0.98979,0.9925,0.99382,0.99001,0.98894,0.98894,0.99709,0.9778,0.99065,0.97581
18777,0.99984,0.99978,0.99923,0.99953,0.99891,0.99989,0.99996,0.99966,0.99975,0.9997,1,1,0.99988,0.99447
12921,0.98644,0.98205,0.96167,0.95744,0.97284,0.98578,0.97988,0.96232,0.95929,0.93379,0.991,0.91,0.97043,0.90451
42937,0.99992,0.99974,0.99966,0.99913,0.99986,0.99998,0.99991,0.99965,0.99971,0.99983,1,1,0.99993,0.99005
9423,0.99991,0.99945,0.99935,0.99852,0.9987,0.99996,0.99988,0.99903,0.99803,0.99962,1,1,0.99967,0.98929
27547,0.93555,0.94952,0.93337,0.92875,0.90157,0.95257,0.92337,0.95319,0.89548,0.94592,0.97926,0.95225,0.96916,0.93792
8156,0.93996,0.92278,0.94867,0.89303,0.93133,0.96864,0.94594,0.94957,0.90077,0.90001,0.95984,0.98618,0.82585,0.97773
34282,0.99666,0.99521,0.99482,0.99802,0.99642,0.99881,0.99497,0.99835,0.99249,0.99968,0.98,1,0.86071,0.94215
7789,0.99663,0.99114,0.99998,0.99663,0.98755,0.99252,0.99942,0.99848,0.99827,0.9991,1,0.98,0.99227,0.97204
1278,0.99628,0.99577,0.99869,0.99231,0.99801,0.99141,0.99594,0.99959,0.9892,0.99915,0.98275,0.99333,0.983,0.95737
37057,0.99951,0.99947,0.99886,0.99766,0.99813,0.99965,0.99973,0.99774,0.99863,0.99949,1,1,0.99745,0.99027
32892,0.96155,0.92624,0.97807,0.95173,0.92304,0.9557,0.93764,0.96106,0.96046,0.86908,0.93484,0.85342,0.97397,0.9257
5989,0.9999,0.99941,0.99987,0.9987,0.99999,0.99968,0.99969,0.99911,0.99879,0.99952,1,1,0.99985,0.97648
44298,0.99934,0.99883,0.99871,0.9984,0.99974,0.9989,0.99848,0.99898,0.99686,0.99925,1,1,0.99946,0.98995
10521,0.99641,0.99322,0.99534,0.99216,0.99541,0.99189,0.98707,0.99835,0.99534,0.99588,1,0.98,0.99956,0.98
27543,0.9916,0.98491,0.98233,0.98962,0.99861,0.98136,0.98147,0.97812,0.99066,0.93446,0.99818,0.99589,0.96944,0.95942
42598,0.93321,0.91864,0.9355,0.92266,0.95735,0.94841,0.92549,0.86521,0.9994,0.94621,0.97891,0.83771,0.90511,0.93014
41456,0.99756,0.94938,0.96438,0.99918,0.9611,0.94117,0.98893,0.97542,0.92859,0.9933,0.90274,0.90846,0.9913,0.90169
37396,0.99965,0.99826,0.99762,0.99686,0.99738,0.99953,0.99989,0.99907,0.99946,0.99797,1,0.99938,0.99851,0.95376
6295,0.99702,0.99808,0.99917,0.99917,0.99931,0.99924,0.99278,0.9993,0.99942,1,1,1,1,1
20031,0.99325,0.99192,0.99352,0.98765,0.98863,0.9923,0.99407,0.98673,0.98489,0.99801,0.99857,0.99905,0.99648,0.96713
44927,0.96127,0.9741,0.97003,0.96629,0.98858,0.94277,0.96521,0.97649,0.96352,0.9976,0.96357,0.87965,0.95949,0.93056
47402,0.99152,0.97947,0.98341,0.97982,0.98047,0.98915,0.98946,0.98254,0.96735,0.97572,0.99405,0.99116,0.99811,0.96474
29193,0.95986,0.97227,0.95866,0.95096,0.97599,0.9278,0.93081,0.95483,0.96435,0.98283,0.99146,0.968,0.94724,0.90616
44798,0.99964,0.99981,0.99957,0.99905,0.99992,0.99991,0.99997,0.99971,0.99935,0.99596,1,1,0.99999,0.99883
29658,0.95568,0.96476,0.99468,0.96695,0.99364,0.95412,0.90278,0.95602,0.92303,0.94993,0.94529,0.88475,0.92133,0.90237
16926,0.94248,0.88827,0.96797,0.85555,0.96133,0.94743,0.96352,0.88622,0.77964,0.91491,0.981,0.97245,0.96477,0.89868
16679,0.99245,0.98959,0.98513,0.98624,0.98281,0.99017,0.96925,0.97972,0.98568,0.97629,0.98,0.92062,0.99066,0.90416
39459,0.9837,0.98389,0.9881,0.98223,0.97562,0.97761,0.99967,0.96703,0.96617,0.97808,0.98,0.98461,0.97865,0.98863
47726,0.98788,0.96377,0.9932,0.95439,0.99407,0.97862,0.941,0.98782,0.97387,0.92484,0.90818,0.79761,0.95955,0.94735
9154,0.97336,0.96482,0.95541,0.95546,0.89353,0.9778,0.97042,0.92571,0.92636,0.81044,0.94127,0.87351,0.96903,0.95669
27306,0.99843,0.99897,0.99927,0.99651,0.99592,0.99888,0.99913,0.99928,0.99555,0.99984,1,1,0.98902,0.97657
12774,0.99795,0.99479,0.99762,0.99757,0.9957,0.99704,0.99673,0.99883,0.99991,0.9962,1,1,0.99836,0.98592
8964,0.86096,0.92821,0.90741,0.86581,0.82493,0.94353,0.86275,0.85712,0.88743,0.82226,0.95827,0.87315,0.85235,0.9766
4773,0.99931,0.99618,0.95879,0.95107,0.94108,0.97772,0.95463,0.97795,0.98289,0.94851,0.97672,0.98055,0.95651,0.90015
857,0.9717,0.99267,0.9577,0.92921,0.93869,0.97013,0.9966,0.9213,0.92064,0.77512,0.91,0.89,0.94365,0.89933
43439,0.99945,0.9999,0.99952,0.99831,0.99494,0.99953,0.9996,0.999,0.99928,0.99953,0.99971,0.98,0.99905,0.98684
30347,0.99991,0.99974,0.99882,0.99913,0.99978,0.99932,0.99864,0.99992,0.99893,0.99956,1,1,0.99573,0.97216
39304,0.99983,0.99865,0.99397,0.99891,0.99764,0.99993,0.99817,0.99642,0.99873,0.99826,1,1,0.99974,0.9708
16919,0.93424,0.96537,0.96188,0.94322,0.95071,0.96825,0.97741,0.98775,0.96559,0.92282,0.94,0.95818,0.99216,0.98651
21808,0.99899,0.99901,0.99874,0.99621,0.99728,0.99821,0.99632,0.99677,0.9994,0.99826,1,1,0.9997,0.99907
31472,0.95568,0.92114,0.87608,0.974,0.92197,0.94444,0.91272,0.91577,0.89822,0.97509,0.99618,0.94579,0.95811,0.90218
13043,0.93534,0.96036,0.94308,0.96152,0.86681,0.96204,0.95851,0.95108,0.99725,0.91232,0.98228,0.90555,0.96291,0.89988
2319,0.99409,0.99386,0.99651,0.99258,0.99204,0.99307,0.99255,0.9926,0.99265,0.99856,0.99943,0.99676,0.99566,0.96787
17653,0.99776,0.99342,0.98863,0.98416,0.96307,0.99132,0.99135,0.98772,0.99464,0.99073,0.99273,0.97692,0.95734,0.9485
18081,0.93053,0.9373,0.96435,0.95154,0.97957,0.9618,0.95489,0.98231,0.92699,0.97338,0.97365,0.95997,0.97398,0.91147
40078,0.99464,0.99438,0.99687,0.99172,0.99225,0.99484,0.99659,0.99658,0.99392,0.99635,0.99839,0.99348,0.99845,0.98171
23470,0.95456,0.95208,0.95233,0.94224,0.9046,0.96867,0.96712,0.96494,0.97029,0.91663,0.96806,0.92059,0.99835,0.95307
21681,0.99825,0.99802,0.99873,0.99849,0.995,0.99843,0.99857,0.99849,0.99434,0.99912,1,1,0.9988,0.99756
2995,0.99755,0.99799,0.99982,0.99115,0.989,0.99945,0.9998,0.99901,0.98236,0.99986,1,0.98,0.99937,0.98205
15742,0.9875,0.96933,0.97519,0.94734,0.94531,0.98616,0.97032,0.98035,0.99554,0.93103,0.97032,0.96176,0.92694,0.91296
21920,0.96948,0.97623,0.95067,0.98005,0.92464,0.96309,0.93026,0.97161,0.92635,0.99549,0.91868,0.96067,0.98428,0.90193
30818,0.98988,0.97437,0.98853,0.99178,0.99192,0.97287,0.97595,0.99452,0.98144,0.99172,0.99883,0.99879,0.83106,0.90607
38031,0.99961,0.99987,0.99958,0.99823,0.99936,0.99967,0.99934,0.99814,0.99907,0.99905,1,1,0.99993,0.99642
40639,0.99981,0.99936,0.99931,0.99863,0.99919,0.99976,0.99999,0.99807,0.99864,0.99955,1,1,0.99976,0.98422
24176,0.99887,0.99725,0.99894,0.99696,0.99826,0.99752,0.99743,0.99694,0.99803,0.99733,1,1,0.99831,0.993
46912,0.99894,0.9975,0.96671,0.93244,0.99732,0.98863,0.9762,0.98896,0.9374,0.92662,0.96384,0.96991,0.92926,0.93365
36050,0.9999,0.99964,0.99874,0.99936,0.99998,0.99819,0.99762,0.99984,0.99954,0.99971,1,1,0.99811,0.99429
36482,0.88757,0.93891,0.98809,0.97699,0.89706,0.9273,0.89257,0.90381,0.96216,0.98262,0.98,0.95714,0.98294,0.939
44067,0.99627,0.99472,0.99469,0.99833,0.9916,0.9945,0.99227,0.99331,0.9928,0.99021,1,0.96466,0.99621,0.9714
33046,0.97038,0.87112,0.99189,0.93966,0.96927,0.97418,0.94391,0.94345,0.98358,0.99084,0.97071,0.88389,0.94889,0.91389
17793,0.89346,0.93235,0.93617,0.89603,0.87846,0.92775,0.90495,0.84393,0.96223,0.87427,0.92683,0.85458,0.95742,0.91228
11162,0.99782,0.99784,0.99694,0.99731,0.99841,0.99537,0.99507,0.99821,0.99616,0.99957,1,0.97917,0.99266,0.97382
24008,0.9999,0.99975,0.99963,0.99923,0.99851,0.99998,0.99984,0.99994,0.99916,0.9995,1,1,0.9999,0.98465
10156,0.95581,0.96419,0.99105,0.94721,0.99822,0.97541,0.99132,0.9313,0.97514,0.91134,0.99333,0.894,0.92033,0.89871
5145,0.9949,0.9905,0.99423,0.99267,0.95177,0.99427,0.99051,0.98675,0.9669,0.98673,1,0.97,0.99446,0.99089
2633,0.90318,0.90544,0.94778,0.90419,0.92926,0.94374,0.93762,0.91071,0.90031,0.88635,0.9599,0.85722,0.89188,0.97179
2305,0.99813,0.99636,0.99817,0.9988,0.99844,0.99392,0.98518,0.97854,0.99971,0.9998,1,0.96716,0.99477,0.93623
32893,0.99914,0.99743,0.9981,0.99846,0.99886,0.99921,0.99746,0.99526,0.99901,0.99746,1,0.99972,0.99818,0.94807
48837,0.8799,0.84963,0.90303,0.89391,0.91229,0.96763,0.87769,0.93368,0.92672,0.89105,0.98667,0.85718,0.79941,0.97801
24815,0.99825,0.99616,0.99772,0.99635,0.99872,0.99722,0.99777,0.99779,0.99932,0.99751,1,1,0.99853,0.98168
44780,0.98738,0.98786,0.98443,0.9918,0.98867,0.98138,0.98859,0.99098,0.98444,0.99719,0.99733,1,0.99806,0.95624
12863,0.98787,0.9902,0.99093,0.9873,0.98674,0.98424,0.96905,0.98556,0.95923,0.94739,0.99842,0.94418,0.9766,0.91776
27992,0.95651,0.97334,0.95097,0.94789,0.97261,0.96824,0.97483,0.94375,0.95301,0.94245,0.968,0.99317,0.94093,0.90088
34118,0.99991,0.99939,0.99915,0.99891,0.99976,0.99606,0.99812,0.99886,0.99741,0.99818,0.99805,0.9954,0.99619,0.98907
2682,0.96655,0.96524,0.95799,0.95119,0.925,0.94416,0.95088,0.92511,0.9777,0.94496,0.97607,0.99752,0.89058,0.92179
32471,0.95386,0.95476,0.94534,0.9222,0.95644,0.97163,0.96798,0.95342,0.90237,0.82919,0.98414,0.93088,0.97277,0.91896
45843,0.99064,0.98944,0.97456,0.98096,0.9517,0.99639,0.99135,0.98284,0.98557,0.99053,0.99062,0.98028,0.99908,0.9618
11003,0.99995,0.99967,0.99951,0.99899,0.99956,0.99995,0.99946,0.99992,0.99998,0.99983,1,1,0.99991,0.99662
38432,0.99934,0.99942,0.9994,0.99923,0.99958,0.99965,0.99968,0.99831,0.99936,0.99046,0.99993,0.97882,0.99977,0.97883
25540,0.96541,0.96922,0.97764,0.98591,0.94936,0.98972,0.96673,0.97295,0.95537,0.95605,0.97677,0.93252,0.93975,0.96413
46956,0.99687,0.99589,0.99571,0.99522,0.9975,0.99449,0.99151,0.99613,0.99927,0.99396,0.995,0.96991,0.93618,0.9535
30684,0.96987,0.97366,0.94952,0.96206,0.99355,0.97631,0.94913,0.95932,0.97283,0.93391,0.98,0.97342,0.95515,0.90924
4066,0.93605,0.93628,0.95171,0.91533,0.9915,0.95619,0.96072,0.9364,0.9518,0.97299,0.98985,0.90936,0.97021,0.9416
48785,0.96973,0.96068,0.97621,0.98882,0.93811,0.9513,0.9342,0.96257,0.86459,0.97333,0.96529,0.96054,0.90959,0.89868
23900,0.99521,0.99448,0.9971,0.98958,0.99362,0.99351,0.99744,0.99838,0.9792,0.99483,0.99993,0.99814,0.9986,0.97895
309,0.96998,0.9751,0.94653,0.9635,0.88491,0.92475,0.94342,0.99453,0.96977,0.98966,0.99012,0.99605,0.94289,0.90742
22491,0.99917,0.99807,0.99813,0.99696,0.99984,0.99954,0.99935,0.99922,0.99774,0.9943,0.99993,0.99982,0.99967,0.98019
47820,0.99802,0.9791,0.96303,0.93884,0.99496,0.98141,0.98161,0.97939,0.98069,0.99525,0.98,0.98539,0.98022,0.97958
38744,0.9985,0.99829,0.99815,0.99676,0.99892,0.99941,0.99931,0.9984,0.9968,0.99357,0.99993,0.99982,0.99994,0.97889
38995,0.99652,0.9932,0.98888,0.99087,0.9961,0.99918,0.99238,0.9926,0.99585,0.99528,0.9944,0.96403,0.98737,0.95319
34271,0.99852,0.99875,0.99903,0.99738,0.99971,0.99756,0.99796,0.99965,0.99898,0.99827,0.99722,0.99683,0.99004,0.97062
31677,0.98666,0.99477,0.99625,0.99351,0.99329,0.98904,0.99881,0.99915,0.98928,0.99508,1,0.98709,0.98649,0.96019
13696,0.99079,0.98763,0.96271,0.9943,0.99146,0.98714,0.98097,0.9885,0.97999,0.99464,0.99751,0.99853,0.99046,0.96482
35375,0.99995,0.99941,0.99885,0.9993,0.99972,0.99984,0.99976,0.99966,0.99917,0.9996,1,1,0.99969,0.98944
9634,0.99894,0.99778,0.99814,0.99848,0.99714,0.9995,0.9985,0.99727,0.99904,0.99799,0.98,0.9928,0.9997,0.97613
28091,0.99359,0.99327,0.99571,0.98768,0.99261,0.99362,0.9947,0.99253,0.99329,0.99512,0.99788,0.99248,0.99592,0.9506
29877,0.99797,0.99751,0.99843,0.99439,0.99992,0.98957,0.99728,0.99947,0.99044,0.99953,0.98089,0.99167,0.97862,0.9658
34789,0.98148,0.95467,0.97556,0.97052,0.97116,0.96673,0.95861,0.97871,0.98934,0.96534,0.99592,0.9902,0.95253,0.9461
39005,0.96608,0.97387,0.99559,0.97442,0.99902,0.9588,0.98159,0.95174,0.94629,0.93025,0.96,0.98115,0.95456,0.89868
48132,0.9739,0.9995,0.97491,0.99887,0.99795,0.99596,0.98575,0.99102,0.98007,1,0.98,0.98,0.90237,0.96546
7009,0.9909,0.9838,0.95546,0.9552,0.92609,0.97001,0.98191,0.97928,0.93812,0.9787,0.9669,0.99109,0.9545,0.90011
28886,0.95018,0.94881,0.93751,0.84526,0.93826,0.95281,0.92928,0.84604,0.90943,0.84549,0.996,0.94466,0.95431,0.89909
5538,0.99959,0.99975,0.99925,0.99915,0.99981,0.99958,0.99961,0.99895,0.99987,0.99858,1,1,0.99998,0.99859
35507,0.97836,0.95243,0.93584,0.93169,0.87325,0.9713,0.95613,0.93353,0.93254,0.9035,0.95578,0.93792,0.95424,0.95481
5118,0.92706,0.88458,0.87303,0.85417,0.99178,0.93948,0.93498,0.95501,0.93417,0.85759,0.96177,0.961,0.89059,0.97048
105,0.99891,0.99821,0.99862,0.99621,0.99801,0.99937,0.99792,0.99626,0.99946,0.99787,1,0.99918,0.99944,0.99645
38075,0.99928,0.99924,0.9995,0.99665,0.99972,0.99881,0.9991,0.99978,0.9999,0.99915,1,0.98,0.99934,0.99925
39916,0.99836,0.99365,0.9968,0.99324,0.99999,0.99397,0.99777,0.99721,0.99029,0.9944,0.99839,0.99546,0.99829,0.97711
24809,0.99582,0.99536,0.99457,0.9913,0.98984,0.99494,0.99344,0.99719,0.99381,0.99761,0.98718,0.98196,0.97525,0.96026
5809,0.99432,0.98554,0.98789,0.98211,0.99092,0.99295,0.99059,0.98709,0.99279,0.98466,0.99751,0.99615,0.99677,0.96623
39507,0.96804,0.98638,0.97985,0.88199,0.94268,0.93081,0.94558,0.98955,0.98958,0.98499,0.96,0.915,0.95856,0.89968
8400,0.96982,0.98192,0.97839,0.99862,0.95503,0.99123,0.97111,0.98112,0.95624,0.98415,0.95738,0.99663,0.95501,0.91874
13978,0.96194,0.95329,0.94907,0.96485,0.97314,0.95733,0.96152,0.97212,0.97535,0.86372,0.94201,0.92126,0.96042,0.94883
30928,0.99978,0.99935,0.99957,0.99948,0.99958,0.99979,0.99967,0.99873,0.99918,0.99962,1,1,0.99944,0.9902
40901,0.93881,0.91152,0.94093,0.94689,0.94117,0.95894,0.95745,0.92935,0.92577,0.81361,0.96788,0.99709,0.95989,0.9519
18955,0.99989,0.99974,0.99973,0.99867,0.99557,0.9999,0.99955,0.99953,0.99889,0.99986,1,1,0.99997,0.99732
15372,0.97525,0.93454,0.91341,0.99406,0.88903,0.94361,0.93976,0.90841,0.9728,0.98604,0.97422,0.97803,0.92436,0.93626
10628,0.99694,0.99785,0.99862,0.99649,0.98992,0.99893,0.99799,0.99837,0.99629,0.99999,0.98,0.98,0.99986,0.97389
30648,0.99904,0.99933,0.99774,0.9997,0.99884,0.99903,0.99953,0.99913,0.99985,0.99988,1,1,0.99811,0.99654
48059,0.99635,0.9931,0.99108,0.9944,0.98995,0.99264,0.98659,0.99394,0.99406,0.99896,1,0.98378,0.97855,0.90489
30670,1,0.99994,0.99982,0.99977,0.99711,0.9991,0.99933,0.99964,0.99838,0.99989,1,1,0.99716,0.99582
1343,0.99406,0.99811,0.99881,0.99725,0.99942,0.99956,0.99529,0.99702,0.99564,0.99539,1,0.97,0.99999,1
31549,0.94338,0.98947,0.87374,0.85463,0.97518,0.98937,0.91606,0.95061,0.93835,0.88454,0.9,0.88,0.86695,0.98783
2450,0.96954,0.96579,0.95295,0.95731,0.92463,0.97233,0.96865,0.93275,0.96655,0.89646,0.97496,0.87804,0.98395,0.96744
43789,0.94008,0.95855,0.9163,0.9206,0.87669,0.94966,0.94579,0.91647,0.86324,0.88322,0.97293,0.99165,0.98329,0.93211
5063,0.99985,0.99974,0.99949,0.99885,0.99813,0.99689,0.99271,1,0.9983,0.99996,1,0.98222,0.99048,0.96729
9533,0.96337,0.95569,0.97223,0.96399,0.99407,0.97934,0.91673,0.97803,0.9852,0.99928,0.95167,0.97931,0.94084,0.902
24358,0.95713,0.96011,0.95314,0.92825,0.93731,0.95711,0.94384,0.96882,0.94465,0.97567,0.9778,0.92196,0.97474,0.9554
8750,0.99406,0.98723,0.96704,0.98411,0.9679,0.97935,0.98211,0.98183,0.99776,0.91128,0.95404,0.95662,0.98386,0.98556
16981,0.9914,0.96973,0.95745,0.96414,0.98677,0.97153,0.96775,0.99364,0.9722,0.98036,0.99529,0.95397,0.96861,0.90911
15459,0.99818,0.99276,0.99661,0.99803,0.98533,0.97472,0.98444,0.99376,0.9979,0.99707,0.99158,0.96632,0.97294,0.95216
39571,0.99901,0.99295,0.97672,0.98939,0.94798,0.98707,0.97848,0.98933,0.99695,0.96199,0.98979,0.96852,0.96613,0.89963
48625,0.99659,0.98242,0.97346,0.98835,0.97587,0.98279,0.97867,0.98832,0.99204,0.97714,1,0.977,0.9618,0.94714
38073,0.98063,0.94607,0.91841,0.89878,0.80408,0.94975,0.95405,0.86614,0.89002,0.82877,0.95029,0.93031,0.94536,0.93581
20745,0.99582,0.99945,0.99902,0.99841,0.99679,0.99692,0.99993,0.99911,0.99665,0.99972,0.99792,0.99133,0.99133,0.98755
5423,0.92458,0.90729,0.92481,0.8907,0.87222,0.94424,0.90119,0.88245,0.87736,0.979,0.91219,0.91796,0.96513,0.91121
5437,0.99609,0.97425,0.98739,0.9989,0.96536,0.97954,0.95567,0.99084,0.8009,0.97746,0.98667,0.95538,0.83198,0.90628
4178,0.9999,0.99922,0.99947,0.9993,0.99833,0.99955,0.99966,0.99803,0.99972,0.99909,1,1,0.99951,0.98115
37023,0.91217,0.91987,0.79832,0.81302,0.87967,0.93524,0.90711,0.90128,0.83372,0.93765,0.89619,0.90757,0.96151,0.91064
20942,0.97029,0.96959,0.99658,0.97155,0.95709,0.959,0.96471,0.93191,0.98654,0.97928,0.96501,0.99394,0.9823,0.89883
39186,0.98854,0.97856,0.96511,0.98266,0.9694,0.96877,0.95982,0.98128,0.89125,0.99675,0.98059,0.96073,0.99283,0.90665
25573,0.99901,0.99707,0.99485,0.99363,0.99527,0.99148,0.99891,0.99596,0.99671,0.99956,0.98,0.94569,0.95544,0.94525
29085,0.96792,0.96276,0.95832,0.95363,0.86544,0.94537,0.92476,0.9582,0.94581,0.93839,0.99327,0.9654,0.95675,0.93821
36045,0.99968,0.99764,0.99879,0.99727,0.99735,0.99976,0.99971,0.99929,0.99896,0.99818,1,1,0.99949,0.99443
37134,0.99872,0.99858,0.99619,0.99799,0.99823,0.99849,0.99842,0.99836,0.99255,0.9987,1,1,0.93787,0.96213
8056,0.95245,0.89342,0.99477,0.94346,0.8533,0.95627,0.99321,0.98961,0.9875,0.95384,0.96694,0.96322,0.96253,0.90894
1568,0.99985,0.99819,0.99891,0.99644,0.99966,0.99951,0.99825,0.99551,0.99862,0.99848,1,0.98,0.9976,0.98452
12775,0.9997,0.98727,0.99523,0.99389,0.99875,0.97142,0.97152,0.98587,0.95679,0.99338,0.96,0.96,0.95153,0.91504
22323,0.95719,0.91782,0.92352,0.97464,0.91557,0.93779,0.92963,0.90398,0.90801,0.93629,0.99666,0.98638,0.93139,0.91967
23680,0.96574,0.97271,0.97563,0.94784,0.98611,0.98222,0.96068,0.96729,0.99066,0.98314,0.98,0.99184,0.97185,0.91686
13210,0.98575,0.98072,0.98163,0.95482,0.99717,0.97788,0.97215,0.98533,0.96279,0.98816,1,0.99772,0.98631,0.9076
14530,0.99955,0.99842,0.99796,0.99424,0.99815,0.99918,0.99982,0.99858,0.99417,0.99662,0.99993,0.99948,0.99935,0.97598
17178,0.99943,0.99958,0.99974,0.99848,0.99333,0.99899,0.99839,0.99899,0.99852,1,1,0.9925,0.99429,0.96942
38470,0.99601,0.99912,0.98845,0.97329,0.95449,0.98222,0.9653,0.99828,0.90483,0.95645,0.96808,0.92774,0.95331,0.90848
11660,0.97595,0.96557,0.98095,0.9567,0.97221,0.96408,0.96008,0.9624,0.97503,0.91443,0.99464,0.97393,0.9722,0.94867
41344,0.9983,0.99822,0.99872,0.99926,0.98952,0.99361,0.99964,0.99654,0.99995,0.9996,0.95079,0.95688,0.94232,0.89908
15563,0.99423,0.99565,0.99768,0.98557,0.99937,0.98943,0.99307,0.99336,0.96991,0.99842,0.98,1,0.99916,0.99694
46573,0.97604,0.94229,0.9442,0.98151,0.95504,0.94977,0.97497,0.99928,0.9763,0.99002,0.98874,0.97115,0.96162,0.94006
15219,0.95901,0.93196,0.96457,0.95821,0.91666,0.95141,0.98615,0.95945,0.99622,0.96892,0.95939,0.89427,0.9013,0.90176
24579,0.99764,0.99697,0.99858,0.99784,0.99962,0.99811,0.99899,0.99643,0.99423,0.99624,0.97718,0.94391,0.99914,0.97506
13003,0.99957,0.99767,0.99874,0.99807,0.99987,0.99879,0.9962,0.99796,0.9969,0.99907,1,1,0.99777,0.98348
41194,0.99986,0.9993,0.99979,0.9962,0.99824,0.99928,0.99947,0.99726,0.99749,0.99784,1,1,0.99673,0.96879
8951,0.99985,0.99969,0.99978,0.99944,0.99987,0.99968,0.99978,0.99988,0.99979,0.99744,1,1,0.99978,0.99503
44291,0.99836,0.99722,0.99852,0.9971,0.99728,0.99788,0.99833,0.99895,0.99501,0.99835,1,0.99987,0.99963,0.97196
15157,0.99402,0.98665,0.9892,0.94668,0.98194,0.99324,0.97087,0.99289,0.85806,0.96557,0.99673,0.90638,0.96803,0.9178
28550,0.97444,0.93546,0.96966,0.93687,0.93292,0.95074,0.96196,0.93515,0.95187,0.88579,0.96523,0.99217,0.95727,0.94408
43385,0.99782,0.99785,0.99797,0.99571,0.99783,0.99817,0.99997,0.99914,0.99766,0.99718,1,0.99769,0.99903,0.99234
27447,0.97873,0.97225,0.97335,0.9706,0.99835,0.9699,0.95831,0.95924,0.98287,0.93702,0.98429,0.93667,0.9961,0.96376
32590,0.94562,0.89573,0.95088,0.90303,0.89898,0.97612,0.96556,0.93043,0.95477,0.96858,0.97476,0.99422,0.92452,0.95621
42850,0.99858,0.99814,0.99899,0.99724,0.99833,0.99897,0.99756,0.99866,0.99772,0.99759,1,1,0.99961,0.94539
45362,0.99542,0.99986,0.99283,0.99598,0.99099,0.99678,0.99416,0.99572,0.99259,0.99669,0.99914,0.99754,0.98013,0.98077
12291,0.98286,0.94253,0.94919,0.99527,0.96073,0.95997,0.94851,0.96992,0.9786,0.94706,0.99446,0.95785,0.99524,0.90284
32465,0.99368,0.97194,0.9909,0.9852,0.9603,0.98701,0.98153,0.99887,0.9773,0.99314,1,0.98464,0.98705,0.96588
36624,0.96605,0.96007,0.94705,0.97203,0.91015,0.95011,0.99279,0.97456,0.97084,0.9169,0.94628,0.82843,0.95366,0.90782
30010,0.93664,0.9445,0.84333,0.94289,0.96881,0.94552,0.93375,0.94129,0.97171,0.85909,0.99169,0.90851,0.9772,0.90243
21637,0.99404,0.99494,0.99448,0.99534,0.99615,0.99332,0.99336,0.99697,0.99997,0.99675,0.99907,0.99867,0.99546,0.98972
752,0.99987,0.99883,0.99923,0.99851,0.99813,0.99972,0.99935,0.99729,0.9993,0.99925,0.99935,0.99859,0.9977,0.96941
24816,0.97782,0.98141,0.9597,0.95655,0.97323,0.98782,0.98012,0.99542,0.97325,0.92985,0.97975,0.92852,0.84296,0.90476
45149,0.95494,0.967,0.94165,0.98359,0.99246,0.94942,0.95789,0.97487,0.9325,0.97625,1,0.94463,0.99728,0.90067
14375,0.99559,0.97155,0.93707,0.94194,0.97732,0.98635,0.97252,0.98941,0.91518,0.98445,0.989,0.893,0.96537,0.90781
3234,0.99768,0.99568,0.99744,0.99675,0.99846,0.9971,0.9982,0.99692,0.99893,0.99824,1,1,0.9983,0.98008
